1540581060887405312,0.00000,0.00000,0.00000,0.60233,-0.79816,0.01209,0.00000,
1540581060920880128,-0.00822,0.01294,-0.00236,0.60202,-0.79840,0.01166,0.00004,
1540581060954409472,-0.01617,0.02293,-0.00355,0.60110,-0.79912,0.00876,0.00356,
1540581060989667072,-0.02496,0.03260,-0.00656,0.60125,-0.79900,0.00941,0.00387,
1540581061022424320,-0.03367,0.03833,-0.00443,0.60132,-0.79895,0.00896,0.00341,
1540581061057413120,-0.04063,0.04671,-0.00322,0.60124,-0.79903,0.00678,0.00232,
1540581061089276928,-0.04895,0.05566,-0.00520,0.60127,-0.79904,0.00236,-0.00049,
1540581061123242496,-0.05440,0.06262,-0.00392,0.60119,-0.79910,0.00041,-0.00233,
1540581061156690176,-0.06100,0.06672,-0.00517,0.60160,-0.79878,0.00166,-0.00454,
1540581061189850368,-0.07095,0.07071,-0.00757,0.60154,-0.79878,0.00745,-0.00623,
1540581061225421056,-0.08203,0.07822,-0.01010,0.60134,-0.79880,0.01625,-0.00693,
1540581061258003712,-0.08721,0.08715,-0.01030,0.60176,-0.79830,0.02297,-0.00893,
1540581061292466688,-0.09926,0.09299,-0.00941,0.60250,-0.79747,0.02980,-0.01227,
1540581061362981888,-0.11539,0.09478,-0.00609,0.60293,-0.79665,0.03746,-0.02044,
1540581061429264128,-0.13095,0.11325,-0.00964,0.60366,-0.79539,0.04414,-0.03160,
1540581061476399872,-0.14713,0.12566,-0.01542,0.60388,-0.79455,0.05105,-0.03770,
1540581061525774080,-0.15424,0.12959,-0.00766,0.60367,-0.79369,0.06006,-0.04503,
1540581061575315712,-0.17609,0.13826,-0.00557,0.60341,-0.79295,0.06568,-0.05293,
1540581061609136128,-0.18774,0.14389,-0.00398,0.60266,-0.79283,0.06827,-0.05967,
1540581061642687488,-0.19572,0.14973,-0.00238,0.60179,-0.79278,0.07141,-0.06518,
1540581061675233792,-0.20653,0.15894,-0.00191,0.60055,-0.79292,0.07425,-0.07148,
1540581061709160960,-0.21574,0.17346,-0.00648,0.59944,-0.79290,0.07583,-0.07895,
