1540581198.751420259,0.002841,-0.000405,-0.012940,-0.607653,0.793943,-0.020082,-0.002992
1540581198.781283140,0.002938,-0.002103,0.000543,-0.610055,0.791946,-0.023925,-0.009112
1540581198.813160181,0.002716,-0.002251,-0.000790,-0.599240,0.800251,-0.021607,-0.006593
1540581198.847345352,-0.003616,-0.002007,-0.000638,-0.607360,0.792709,-0.040643,-0.032786
1540581198.884486198,-0.000499,-0.003630,0.001829,-0.609150,0.791871,-0.035766,-0.024443
1540581198.914093018,0.003101,-0.003814,0.003443,-0.600986,0.798082,-0.036975,-0.022643
1540581198.947687864,0.015922,-0.003817,0.001673,-0.584832,0.810256,-0.033351,-0.018577
1540581198.983878613,0.025895,-0.003484,0.004936,-0.586491,0.809117,-0.031943,-0.018365
1540581199.014410734,0.019360,-0.003545,0.005856,-0.603296,0.796534,-0.035600,-0.017350
1540581199.047851563,0.019265,-0.000788,0.012213,-0.604590,0.795591,-0.036681,-0.012651
1540581199.081376314,0.028506,0.000548,0.020610,-0.597841,0.800639,-0.037306,-0.013105
1540581199.114303350,0.022284,0.001324,0.021109,-0.602256,0.797129,-0.041556,-0.012090
1540581199.148182631,0.015264,0.002510,0.022400,-0.604753,0.794943,-0.047399,-0.009650
1540581199.182443619,0.031747,0.005208,0.027671,-0.598331,0.799415,-0.052502,-0.013376
1540581199.215742350,0.041749,0.008559,0.030153,-0.595363,0.801266,-0.057322,-0.015140
1540581199.250663996,0.044865,0.009112,0.033405,-0.594895,0.801408,-0.060399,-0.014047
1540581199.282628775,0.046866,0.009093,0.035541,-0.593992,0.801744,-0.064543,-0.014631
1540581199.317154646,0.047984,0.004438,0.037209,-0.594978,0.800275,-0.072594,-0.017069
1540581199.349576235,0.050508,0.000991,0.037735,-0.593341,0.800567,-0.081614,-0.019477
1540581199.383705139,0.062725,0.000781,0.037216,-0.588815,0.802994,-0.089872,-0.020521
1540581199.417343855,0.072211,-0.002154,0.034366,-0.589836,0.802022,-0.091745,-0.020900
1540581199.450501442,0.083929,-0.008076,0.031347,-0.590136,0.802640,-0.084219,-0.020382
1540581199.487271547,0.095805,-0.016131,0.026734,-0.590113,0.803885,-0.071943,-0.018988
1540581199.517966747,0.091428,-0.022579,0.022597,-0.590412,0.804148,-0.066880,-0.016948
1540581199.553971529,0.082318,-0.020573,0.029416,-0.590089,0.804185,-0.069708,-0.014874
1540581199.585544348,0.082276,-0.018535,0.035665,-0.588571,0.804974,-0.073469,-0.014268
1540581199.619542122,0.084690,-0.018855,0.038338,-0.588048,0.804905,-0.078008,-0.015557
1540581199.652657032,0.089487,-0.018340,0.042186,-0.587877,0.804523,-0.082740,-0.017231
1540581199.687554598,0.102274,-0.016889,0.044821,-0.586123,0.805638,-0.083882,-0.019263
1540581199.719629288,0.107464,-0.013872,0.041654,-0.584781,0.806818,-0.081570,-0.020537
1540581199.754606962,0.104619,-0.009703,0.041447,-0.584290,0.807659,-0.076887,-0.019511
1540581199.786981106,0.104026,-0.005748,0.043155,-0.583384,0.808982,-0.069991,-0.017664
1540581199.820506334,0.105588,-0.000458,0.047533,-0.582364,0.810275,-0.063507,-0.016562
1540581199.855198145,0.110150,0.003998,0.050523,-0.582106,0.810950,-0.057209,-0.015480
1540581199.887840509,0.113122,0.007136,0.051763,-0.582047,0.811289,-0.053042,-0.014769
1540581199.922180176,0.115622,0.010454,0.053621,-0.581916,0.811541,-0.050539,-0.014859
1540581199.955661535,0.119982,0.012722,0.055439,-0.581900,0.811701,-0.048077,-0.014923
1540581199.988488913,0.125747,0.014081,0.056837,-0.581966,0.811694,-0.047147,-0.015649
1540581200.024458647,0.128969,0.015953,0.058573,-0.581689,0.811898,-0.046865,-0.016248
1540581200.055296183,0.128375,0.017244,0.056872,-0.581494,0.812168,-0.044873,-0.015344
1540581200.089249849,0.125310,0.019220,0.054096,-0.581715,0.812145,-0.042581,-0.014678
1540581200.123297215,0.125346,0.021154,0.052970,-0.582013,0.812110,-0.038848,-0.015141
1540581200.157273054,0.133109,0.022785,0.054226,-0.581664,0.812423,-0.036395,-0.017631
1540581200.190994263,0.137447,0.022791,0.054142,-0.581988,0.811973,-0.039281,-0.021130
1540581200.224223375,0.136359,0.021144,0.051872,-0.582536,0.811249,-0.043889,-0.024493
1540581200.257519245,0.130256,0.025447,0.048754,-0.582065,0.811312,-0.047640,-0.026531
1540581200.291303396,0.126301,0.035935,0.047468,-0.581485,0.811637,-0.048570,-0.027577
1540581200.324039459,0.125275,0.045648,0.047172,-0.581690,0.811639,-0.045232,-0.028862
1540581200.359586000,0.131114,0.059527,0.050167,-0.580576,0.812638,-0.039530,-0.031446
1540581200.391268015,0.137070,0.072009,0.053662,-0.579768,0.813371,-0.034250,-0.033515
1540581200.425791502,0.140186,0.082112,0.053909,-0.579976,0.813222,-0.031140,-0.036437
1540581200.458559036,0.143342,0.091009,0.053629,-0.579974,0.813138,-0.029632,-0.039472
1540581200.492319345,0.147956,0.102012,0.053594,-0.579390,0.813471,-0.026961,-0.042952
1540581200.525607347,0.149068,0.113770,0.052812,-0.579377,0.813427,-0.024067,-0.045598
1540581200.563165188,0.154791,0.125502,0.051637,-0.579880,0.813054,-0.017872,-0.048619
1540581200.593219280,0.157987,0.133812,0.050712,-0.580547,0.812615,-0.009179,-0.050372
1540581200.626569033,0.163164,0.143871,0.049517,-0.580839,0.812366,0.000430,-0.051838
1540581200.660277128,0.171653,0.160135,0.050240,-0.579972,0.812827,0.004777,-0.054054
1540581200.694602251,0.178471,0.177579,0.050964,-0.578593,0.813544,0.004682,-0.057927
1540581200.728028536,0.187375,0.196209,0.051487,-0.577655,0.813936,0.004459,-0.061672
1540581200.761962175,0.190174,0.212759,0.050468,-0.577502,0.813930,0.005413,-0.063095
1540581200.795142889,0.190825,0.229081,0.049564,-0.577338,0.813925,0.005524,-0.064625
1540581200.830105305,0.195867,0.250343,0.050906,-0.576266,0.814504,0.004281,-0.066946
1540581200.862644434,0.202329,0.273389,0.052261,-0.575186,0.815171,0.002177,-0.068205
1540581200.895780802,0.205142,0.292889,0.051654,-0.574546,0.815595,0.000464,-0.068564
1540581200.929340124,0.208668,0.312962,0.051492,-0.574891,0.815332,0.000089,-0.068810
1540581200.963444233,0.215087,0.337084,0.051987,-0.574590,0.815523,0.000234,-0.069061
1540581200.997166634,0.220968,0.362850,0.052884,-0.573048,0.816642,-0.001251,-0.068623
1540581201.067890167,0.231493,0.416967,0.055994,-0.571831,0.817541,-0.009311,-0.067450
1540581201.097518444,0.236044,0.439499,0.057755,-0.570868,0.818249,-0.013352,-0.066337
1540581201.132802725,0.242487,0.467670,0.060522,-0.571002,0.818266,-0.015878,-0.064393
1540581201.197967291,0.248530,0.520750,0.059874,-0.569492,0.819563,-0.020120,-0.059923
1540581201.231188059,0.256925,0.549502,0.062388,-0.569174,0.819958,-0.021860,-0.056854
1540581201.280715942,0.269111,0.601867,0.072194,-0.570231,0.819708,-0.019302,-0.050425
1540581201.314859629,0.275310,0.634009,0.079765,-0.569855,0.820362,-0.016526,-0.044712
1540581201.348816633,0.280818,0.667142,0.087390,-0.570258,0.820348,-0.016976,-0.039326
1540581201.400504589,0.276841,0.704173,0.088230,-0.567643,0.822294,-0.024290,-0.032018
1540581201.449465990,0.284292,0.755131,0.093066,-0.567442,0.822391,-0.033480,-0.023683
1540581201.482553482,0.285188,0.787522,0.094092,-0.567692,0.822256,-0.036448,-0.017101
1540581201.514910221,0.284081,0.809200,0.089711,-0.566886,0.822739,-0.040138,-0.011421
1540581201.549389362,0.283820,0.842345,0.089900,-0.566638,0.822699,-0.045477,-0.004521
1540581201.581570864,0.281643,0.867964,0.090083,-0.566743,0.822331,-0.050723,0.000798
1540581201.615437031,0.282079,0.890484,0.089274,-0.565810,0.822628,-0.055739,0.005941
1540581201.648676634,0.280505,0.917437,0.089873,-0.565273,0.822664,-0.059424,0.012642
