1499119084.989941118,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1499119085.054941118,0.000767,-0.020194,-0.025145,1.000000,0.000035,-0.000293,-0.000125
1499119085.059941118,0.000890,-0.023417,-0.029161,1.000000,0.000038,-0.000321,-0.000144
1499119085.084941118,0.001644,-0.043127,-0.053716,1.000000,0.000032,-0.000497,-0.000300
1499119085.089941118,0.001823,-0.047791,-0.059519,1.000000,0.000022,-0.000536,-0.000348
1499119085.119941118,0.003097,-0.080831,-0.100591,1.000000,-0.000014,-0.000738,-0.000584
1499119085.124941118,0.000010,0.000012,0.000052,0.626968,-0.778442,-0.030646,0.000013
1499119085.154941118,0.000006,0.000039,0.000187,0.626977,-0.778435,-0.030620,0.000115
1499119085.164941118,0.000413,0.000147,0.000496,0.626972,-0.778458,-0.030149,0.000384
1499119085.184941118,0.000553,0.000200,0.000648,0.626944,-0.778492,-0.029843,0.000514
1499119085.194941118,-0.000275,0.000849,0.000094,0.626993,-0.778439,-0.030205,-0.000266
1499119085.219941118,-0.000286,0.001035,0.000156,0.627009,-0.778435,-0.029983,-0.000247
1499119085.229941118,-0.000993,0.002416,-0.000018,0.626908,-0.778487,-0.030714,-0.001182
1499119085.254941118,-0.001169,0.002792,-0.000073,0.626958,-0.778453,-0.030570,-0.001113
1499119085.264941118,-0.000343,0.000931,-0.000057,0.626939,-0.778474,-0.030417,-0.000913
1499119085.284941118,-0.000383,0.000960,-0.000178,0.626934,-0.778475,-0.030478,-0.000854
1499119085.294941118,0.000800,0.000121,-0.000324,0.626237,-0.779011,-0.031090,-0.001512
1499119085.319941118,0.000876,0.000068,-0.000498,0.626195,-0.779029,-0.031478,-0.001567
1499119085.329941118,0.000720,-0.001480,0.000539,0.626690,-0.778687,-0.030104,0.000034
1499119085.354941118,0.000893,-0.001683,0.000569,0.626750,-0.778628,-0.030375,0.000018
1499119085.364941118,0.000025,0.001310,-0.000034,0.626690,-0.778784,-0.027206,0.003815
1499119085.384941118,0.000375,0.001402,-0.000041,0.626715,-0.778763,-0.027234,0.003881
1499119085.394941118,-0.001923,0.000137,0.000290,0.626504,-0.778883,-0.028821,0.001876
1499119085.419941118,-0.001773,0.000167,0.000272,0.626454,-0.778923,-0.028823,0.001925
1499119085.429941118,0.000419,0.000354,0.000210,0.628523,-0.777231,-0.029485,0.001059
1499119085.454941118,0.000724,0.000187,0.000338,0.628502,-0.777259,-0.029187,0.001117
1499119085.459941118,0.000312,0.000630,0.000091,0.626392,-0.778928,-0.030059,-0.000003
1499119085.464941118,0.000339,0.000660,0.000114,0.626400,-0.778925,-0.029975,0.000015
1499119085.469941118,0.000365,0.000692,0.000138,0.626410,-0.778921,-0.029882,0.000036
1499119085.474941118,0.000391,0.000724,0.000163,0.626419,-0.778917,-0.029782,0.000062
1499119085.479941118,0.000417,0.000757,0.000187,0.626428,-0.778914,-0.029679,0.000090
1499119085.484941118,0.000442,0.000790,0.000212,0.626435,-0.778913,-0.029577,0.000117
