1540589407413350144,-0.00920,0.11520,-0.01055,0.60092,-0.79812,-0.03596,0.02481,-0.10856,0.36539,-0.00097,
1540589407514573824,-0.01269,0.14645,-0.00490,0.60220,-0.79745,-0.03215,0.01988,-0.10595,0.41881,0.01505,
1540589407630968064,-0.02700,0.19629,-0.00289,0.60170,-0.79816,-0.02891,0.00809,-0.10321,0.42455,0.05181,
1540589407732857088,-0.03533,0.25179,0.00568,0.59906,-0.80064,-0.01065,0.00040,-0.08792,0.44054,0.06883,
1540589407798398976,-0.03918,0.26901,0.00866,0.59841,-0.80117,-0.00237,-0.00545,-0.10488,0.41879,0.03848,
1540589407897545216,-0.04638,0.30237,0.01081,0.59835,-0.80102,0.00848,-0.01672,-0.05115,0.34277,0.00085,
1540589407997502720,-0.04588,0.32777,0.01226,0.59720,-0.80142,0.01911,-0.02651,-0.02539,0.25576,0.04566,
1540589408104816896,-0.04557,0.35442,0.01373,0.59611,-0.80168,0.02360,-0.03765,0.05600,0.22843,-0.03706,
1540589408231293696,-0.03287,0.38321,0.00712,0.59702,-0.80031,0.02604,-0.04894,0.12774,0.24989,-0.03895,
1540589408297869568,-0.02359,0.40153,0.00464,0.59799,-0.79922,0.02934,-0.05279,0.14592,0.27763,-0.03798,
1540589408398561280,-0.00968,0.43596,0.00333,0.59876,-0.79806,0.04206,-0.05298,0.15786,0.34781,0.00972,
1540589408498465024,0.00599,0.47457,0.00433,0.60004,-0.79656,0.05739,-0.04634,0.17387,0.38787,-0.01281,
1540589408597879552,0.02029,0.51213,0.00299,0.60154,-0.79619,0.05124,-0.04015,0.14417,0.37406,-0.02223,
1540589408697956608,0.03286,0.55138,0.00351,0.60128,-0.79690,0.05042,-0.02952,0.14834,0.39252,0.04419,
1540589408799577600,0.04312,0.58885,0.00638,0.59944,-0.79863,0.05068,-0.01725,0.07747,0.39241,0.03356,
1540589408898594816,0.04576,0.62197,0.00482,0.59890,-0.80018,0.03069,-0.00994,0.04106,0.36128,-0.01734,
