1539718423774285056,0.00000,0.00000,0.00000,0.60601,-0.79161,-0.07811,0.00000,
1539718423807482368,0.00010,0.00008,-0.00054,0.60601,-0.79160,-0.07826,-0.00003,
1539718423840608000,0.00010,0.00008,-0.00054,0.61628,-0.78376,-0.07701,-0.00065,
1539718423874409216,0.00010,0.00008,-0.00054,0.61628,-0.78376,-0.07701,-0.00065,
1539718423907628288,0.00010,0.00008,-0.00054,0.61628,-0.78376,-0.07701,-0.00065,
1539718423940974080,0.00010,0.00008,-0.00054,0.61628,-0.78376,-0.07701,-0.00065,
1539718423974253568,0.00010,0.00008,-0.00054,0.61628,-0.78376,-0.07701,-0.00065,
1539718424007881472,0.00095,-0.00369,0.00616,0.61556,-0.78436,-0.07662,-0.00038,
1539718424041851904,0.00095,-0.00369,0.00616,0.61556,-0.78436,-0.07662,-0.00038,
1539718424076003328,0.00095,-0.00369,0.00616,0.61556,-0.78436,-0.07662,-0.00038,
1539718424107677184,0.00095,-0.00369,0.00616,0.61556,-0.78436,-0.07662,-0.00038,
1539718424141276928,0.00095,-0.00369,0.00616,0.61556,-0.78436,-0.07662,-0.00038,
1539718424176131072,0.00095,-0.00369,0.00616,0.61556,-0.78436,-0.07662,-0.00038,
1539718424207737344,0.00095,-0.00369,0.00616,0.61556,-0.78436,-0.07662,-0.00038,
1539718424241028352,0.00095,-0.00369,0.00616,0.61556,-0.78436,-0.07662,-0.00038,
1539718424274835968,0.00095,-0.00369,0.00616,0.61556,-0.78436,-0.07662,-0.00038,
1539718424308478464,0.00124,-0.00377,0.00943,0.61490,-0.78487,-0.07668,-0.00039,
1539718424341599232,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424375225088,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424408381440,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424442415104,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424475134976,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424508393728,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424543980032,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424574981120,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424608953600,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424642707712,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424675055872,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424708262144,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424741501952,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424775202816,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424807954688,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424841626624,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424874590464,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424909634304,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424941823744,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718424974803200,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425011035648,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425047680256,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425076918528,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425109359360,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425143045888,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425177617664,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425210727168,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425242361088,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425276545536,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425310759680,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425343951872,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425377950720,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425411722496,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425442985472,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425476428288,0.00099,0.00089,0.01170,0.61347,-0.78595,-0.07710,-0.00043,
1539718425509916416,0.00005,0.00405,0.01191,0.61289,-0.78632,-0.07788,-0.00070,
1539718425542820352,0.00005,0.00405,0.01191,0.61289,-0.78632,-0.07788,-0.00070,
1539718425578127616,0.00005,0.00405,0.01191,0.61289,-0.78632,-0.07788,-0.00070,
1539718425613151744,0.00021,0.00537,0.01416,0.61211,-0.78698,-0.07728,-0.00071,
1539718425646594304,-0.00026,0.00856,0.01775,0.61082,-0.78815,-0.07566,-0.00048,
1539718425680193024,-0.00157,0.01493,0.01888,0.60945,-0.78947,-0.07286,0.00028,
1539718425713992448,-0.00289,0.02034,0.02005,0.60814,-0.79070,-0.07048,0.00077,
1539718425744670976,-0.00289,0.02034,0.02005,0.60814,-0.79070,-0.07048,0.00077,
1539718425778644992,-0.00537,0.02770,0.01394,0.60799,-0.79068,-0.07190,0.00017,
1539718425813838336,-0.00841,0.03002,0.01357,0.60755,-0.79049,-0.07753,-0.00216,
1539718425845285120,-0.00925,0.03114,0.01388,0.60678,-0.79008,-0.08697,-0.00576,
1539718425879729408,-0.00848,0.03328,0.01622,0.60530,-0.79006,-0.09658,-0.00966,
1539718425913264640,-0.00477,0.03896,0.01668,0.60400,-0.79024,-0.10266,-0.01243,
1539718425946767872,0.00189,0.04861,0.01500,0.60289,-0.79115,-0.10214,-0.01301,
1539718425980359680,0.00495,0.05598,0.01655,0.60220,-0.79285,-0.09281,-0.01137,
1539718426013272320,0.00777,0.06334,0.01695,0.60179,-0.79450,-0.08083,-0.00887,
1539718426047276800,0.00463,0.06555,0.01994,0.60102,-0.79650,-0.06580,-0.00567,
1539718426079951360,-0.00331,0.07633,0.01359,0.60002,-0.79803,-0.05576,-0.00418,
