1539117530.994203	-1.753257	-0.012918	-0.012918
1539117531.060400	-0.917677	-0.221143	-0.117030
1539117531.093652	-1.385197	-0.332419	-0.188827
1539117531.127029	-1.764012	0.132032	-0.108612
1539117531.160273	-1.187276	0.406239	-0.005642
1539117531.193538	-1.156233	0.659779	0.128898
1539117531.226789	-1.099572	0.399382	0.253003
1539117531.260234	-1.035896	0.317437	0.382974
1539117531.293447	-1.100612	0.314708	0.419509
1539117531.326741	-1.694888	0.284001	0.395061
1539117531.360090	-1.889143	0.110095	0.285125
1539117531.393543	-1.757183	0.271179	0.259484
1539117531.426759	-2.568455	-0.247890	0.146419
1539117531.460050	-2.668729	-0.454784	-0.007480
1539117531.493432	-2.568465	0.137850	-0.036710
1539117531.526836	-2.588835	-0.784912	-0.215711
1539117531.560067	-2.497836	-0.763382	-0.422624
1539117531.593352	-2.744722	-0.230472	-0.419140
1539117531.626589	-2.661746	-0.553038	-0.438791
1539117531.660111	-2.829612	-0.891054	-0.644571
1539117531.693587	-2.808363	-1.090676	-0.705724
1539117531.727027	-3.614763	-0.947716	-0.742591
1539117531.760144	-2.869167	-1.136560	-0.923809
1539117531.793339	-3.443459	-0.895266	-0.992254
1539117531.826695	-3.400442	-1.532580	-1.120560
1539117531.859968	-3.155238	-1.283310	-1.159086
1539117531.893264	-3.550386	-0.992113	-1.167966
1539117531.926639	-3.415004	-0.985783	-1.137810
1539117531.959961	-3.623925	-1.556367	-1.270031
1539117531.993272	-3.619535	-1.207996	-1.205114
1539117532.026657	-4.126650	-1.789888	-1.306429
1539117532.060036	-4.506069	-2.445858	-1.597178
1539117532.093357	-1.062049	1.068052	-1.186411
1539117532.126709	-2.334243	0.434799	-0.788178
1539117532.159958	-1.782753	0.944945	-0.357590
1539117532.193330	-3.519508	-0.322269	-0.064066
1539117532.226497	-4.155932	-0.639876	0.297130
1539117532.259769	-3.240203	-0.641530	-0.044786
1539117532.293097	-2.945896	-1.772460	-0.486238
1539117532.326553	-3.372749	-2.013806	-1.077988
1539117532.359627	-3.239155	-2.485104	-1.510555
1539117532.392980	-3.394649	-2.756329	-1.933846
1539117532.426171	-3.044017	-3.013239	-2.408188
1539117532.459456	-2.484633	-2.607307	-2.575157
1539117532.492890	-2.148669	-2.836077	-2.739611
1539117532.526094	-1.685037	-2.829128	-2.808416
1539117532.559387	-0.782006	-2.466073	-2.750365
1539117532.592769	-0.825012	-2.020200	-2.551757
1539117532.626053	-0.562172	-1.549734	-2.340242
1539117532.659398	-2.719772	-3.979004	-2.568828
1539117532.692768	-2.334939	-3.803843	-2.763771
1539117532.725994	-1.816594	-2.787038	-2.827964
1539117532.759454	-1.173061	-2.454849	-2.914894
1539117532.792752	-1.691625	-4.560759	-3.517098
1539117532.826453	-2.226400	-3.154952	-3.352288
1539117532.859506	-2.754160	-3.276884	-3.246896
1539117532.892815	-4.377806	-4.321560	-3.553801
1539117532.926146	-2.513553	-1.343309	-3.331493
1539117532.959215	-3.723793	-2.403840	-2.900109
1539117532.992771	-4.942125	-4.272841	-3.123687
1539117533.026135	-5.717979	-5.072413	-3.482793
1539117533.059195	-6.327259	-5.980498	-3.814580
1539117533.092502	-7.495236	-6.058052	-4.757529
1539117533.126030	-7.693385	-7.852918	-5.847344
1539117533.159129	-8.625792	-9.098569	-6.812490
1539117533.192432	-9.242202	-9.925226	-7.783053
1539117533.226042	-9.803747	-10.536015	-8.694156
1539117533.258959	-10.426334	-10.770986	-9.636743
1539117533.292296	-10.365596	-10.710542	-10.208267
1539117533.325783	-10.805289	-10.900820	-10.568718
1539117533.359201	-10.961914	-11.322419	-10.848156
1539117533.392481	-10.980556	-10.711682	-10.883290
1539117533.425765	-10.952807	-10.455613	-10.820215
1539117533.458982	-10.928273	-10.827649	-10.843637
1539117533.492185	-12.114516	-11.145045	-10.892482
1539117533.525607	-11.846466	-11.131939	-10.854386
1539117533.558925	-11.795743	-11.374663	-10.986982
1539117533.592257	-12.340354	-11.443579	-11.184575
1539117533.625682	-13.007397	-12.248139	-11.468673
1539117533.659016	-11.637398	-11.960066	-11.631677
1539117533.692483	-12.255355	-11.169209	-11.639131
1539117533.725627	-13.365118	-12.337923	-11.831783
1539117533.758935	-14.034051	-11.967995	-11.936666
1539117533.792285	-13.606296	-12.200716	-11.927182
1539117533.825408	-12.337584	-10.219237	-11.579016
1539117533.858779	-13.628257	-12.418654	-11.828905
1539117533.891850	-13.326150	-11.023666	-11.566054
1539117533.925332	-14.218626	-12.527358	-11.677926
1539117533.958678	-15.043649	-12.390054	-11.715794
1539117533.991980	-15.815648	-13.105809	-12.293108
1539117534.025485	-16.255472	-13.423412	-12.494060
1539117534.058791	-16.264729	-12.153049	-12.719937
1539117534.091787	-16.560951	-13.801047	-12.974674
1539117534.125481	-18.116302	-16.686810	-13.834026
1539117534.158592	-17.973829	-16.648664	-14.542597
1539117534.191789	-18.608543	-17.336039	-15.325122
1539117534.225058	-17.972422	-15.850801	-16.064672
1539117534.258364	-16.402534	-13.423405	-15.989144
1539117534.291564	-16.323660	-13.179382	-15.287658
1539117534.325039	-16.372169	-13.295584	-14.617042
1539117534.358336	-16.788502	-13.396698	-13.829174
