0,0.68043,1.3267,-0.73498,0.64416,1.3245,-0.70083,0.67339,1.324,-0.69549,0.73263,1.323,-0.68573,0.49677,1.2946,0.10147,0.44414,1.2872,0.088239,0.51321,1.1592,0.090634,0.45636,1.1557,0.077635
0.008333,0.68043,1.3267,-0.73498,0.64417,1.3245,-0.70084,0.67337,1.324,-0.6955,0.73263,1.323,-0.68573,0.49692,1.2946,0.10147,0.44425,1.2872,0.088223,0.51335,1.1592,0.090719,0.45646,1.1557,0.077583
0.016667,0.68043,1.3267,-0.73498,0.64417,1.3245,-0.70083,0.6734,1.324,-0.69548,0.73263,1.323,-0.68574,0.49711,1.2946,0.10157,0.44435,1.2873,0.088237,0.51345,1.1593,0.090717,0.45656,1.1557,0.077533
0.025,0.68044,1.3267,-0.73498,0.64417,1.3245,-0.70083,0.6734,1.324,-0.69548,0.73264,1.323,-0.68574,0.49722,1.2946,0.10157,0.44445,1.2873,0.088235,0.51354,1.1593,0.090744,0.45669,1.1557,0.07759
0.033333,0.68043,1.3267,-0.73497,0.64416,1.3245,-0.70084,0.6734,1.324,-0.69549,0.73263,1.323,-0.68573,0.4973,1.2947,0.10158,0.44453,1.2873,0.088195,0.51361,1.1593,0.090765,0.45676,1.1558,0.077565
0.041667,0.68043,1.3267,-0.73497,0.64417,1.3245,-0.70083,0.67339,1.324,-0.69548,0.73264,1.323,-0.68573,0.49737,1.2947,0.10156,0.44462,1.2873,0.088157,0.51367,1.1593,0.090773,0.45685,1.1558,0.077474
0.05,0.68044,1.3267,-0.73498,0.64417,1.3245,-0.70083,0.6734,1.324,-0.69549,0.73264,1.323,-0.68574,0.49742,1.2947,0.10154,0.44471,1.2873,0.088119,0.51371,1.1593,0.090779,0.45691,1.1558,0.077453
0.058333,0.68044,1.3267,-0.73498,0.64417,1.3245,-0.70083,0.6734,1.324,-0.69548,0.73264,1.323,-0.68573,0.49748,1.2947,0.10151,0.44482,1.2873,0.088069,0.51375,1.1593,0.090774,0.45696,1.1558,0.077334
0.066667,0.68043,1.3267,-0.73498,0.64417,1.3245,-0.70083,0.67337,1.324,-0.69548,0.73263,1.323,-0.68573,0.4975,1.2948,0.10149,0.44488,1.2874,0.08803,0.51377,1.1593,0.090764,0.45703,1.1558,0.077386
0.075,0.68043,1.3267,-0.73497,0.64417,1.3245,-0.70084,0.67337,1.324,-0.69548,0.73263,1.323,-0.68573,0.49755,1.2948,0.10144,0.44494,1.2874,0.087939,0.51382,1.1593,0.090713,0.45708,1.1559,0.077327
