1538595902.274626	-1.966156	0.147313	1.273389
1538595902.307921	-2.978746	-0.815143	0.786894
1538595902.341369	-3.661969	-2.265511	-0.091158
1538595902.374675	-4.378973	-3.132658	-1.071636
1538595902.407922	-5.004413	-3.749805	-1.963161
1538595902.441255	-6.061231	-4.887942	-2.970212
1538595902.474556	-5.713388	-5.836987	-3.974581
1538595902.507869	-6.576040	-7.282153	-4.977909
1538595902.541816	-6.648088	-7.883322	-5.928042
1538595902.574513	-8.008717	-8.096395	-6.797360
1538595902.608017	-9.241911	-8.824629	-7.584697
1538595902.641198	-9.814791	-10.012778	-8.419855
1538595902.674722	-10.361829	-10.243155	-9.012056
1538595902.707879	-9.821385	-8.624207	-9.160233
1538595902.741291	-9.957963	-8.742199	-9.289394
1538595902.775060	-10.316319	-9.555773	-9.435622
1538595902.808154	-12.691529	-12.551892	-9.943445
1538595902.841149	-11.663918	-10.535172	-10.001849
1538595902.874827	-12.437903	-11.579852	-10.592978
1538595902.907936	-12.698154	-11.613404	-11.167219
1538595902.941410	-11.729310	-10.435744	-11.343213
1538595903.007820	-11.654323	-10.648109	-10.962457
1538595903.041212	-10.147873	-8.907203	-10.636863
1538595903.074468	-9.214735	-8.279154	-9.976723
1538595903.108036	-7.928368	-7.373979	-9.128838
1538595903.141633	-6.889597	-6.489914	-8.339672
1538595903.174616	-5.703588	-5.532281	-7.316506
1538595903.207911	-4.695449	-4.519739	-6.439013
1538595903.274418	-1.433756	-0.802942	-4.943771
1538595903.307760	-0.202544	0.623845	-3.344206
1538595903.341117	0.762578	1.569618	-1.732300
1538595903.374449	0.815046	0.777109	-0.470422
1538595903.407735	1.277603	2.346861	0.902898
1538595903.441110	2.741764	3.582449	1.779976
1538595903.474337	3.067832	4.173168	2.489841
1538595903.508213	4.063831	4.731064	3.122130
1538595903.541216	5.236299	5.880206	4.142750
1538595903.574823	6.781250	7.052226	5.083823
1538595903.641059	4.576954	4.837838	5.334900
1538595903.674393	5.656389	5.471182	5.594503
1538595903.707736	6.254575	6.153295	5.878949
1538595903.740977	5.033794	3.018033	5.306515
1538595903.774517	5.027931	4.006696	4.697409
1538595903.807601	5.570184	4.902759	4.710393
1538595903.841138	6.888033	6.095732	4.835303
1538595903.874504	7.569565	7.898341	5.184312
1538595903.907625	9.047572	9.395088	6.459723
1538595903.941053	9.419659	8.237916	7.305967
1538595903.974324	10.174744	8.066622	7.938740
1538595904.007609	11.054738	7.938477	8.307289
1538595904.040994	12.126769	11.324313	8.992483
1538595904.074245	14.495788	13.147233	9.742912
1538595904.107592	14.843113	14.496537	10.994636
1538595904.141034	15.986270	15.541269	12.489566
1538595904.174324	17.175037	17.127048	14.327280
1538595904.207814	18.300268	18.732836	15.808985
1538595904.241161	19.445181	19.785631	17.136664
1538595904.274338	20.963074	21.337473	18.504852
1538595904.307716	22.557966	22.375031	19.871604
1538595904.341184	23.468027	23.713425	21.188879
1538595904.375378	24.346806	24.062639	22.254840
1538595904.407883	24.594997	24.372425	23.172198
1538595904.441273	24.766109	24.635647	23.831833
1538595904.474641	24.862549	24.658834	24.288594
1538595904.507904	24.286959	23.976126	24.341134
1538595904.540978	23.696178	23.265676	24.181742
1538595904.574404	23.033173	23.080544	23.923365
1538595904.608083	22.247631	21.389063	23.274049
1538595904.674317	19.860815	19.184174	22.179116
1538595904.707704	17.859877	17.924383	20.968768
1538595904.741090	17.032286	16.718491	19.659331
1538595904.774257	15.341177	14.740314	17.991285
1538595904.808277	14.166389	13.255465	16.364565
1538595904.841273	12.441421	12.186216	14.964974
1538595904.874384	12.879133	11.947495	13.769596
1538595904.907836	10.833428	9.695230	12.364944
1538595904.941142	10.654184	9.618399	11.340561
1538595904.974362	11.685745	10.433154	10.776099
1538595905.007812	10.845245	9.704576	10.279771
1538595905.041147	9.574245	8.188970	9.528066
1538595905.074489	8.725265	7.225909	9.034202
1538595905.141140	6.814903	5.243089	8.159140
1538595905.174227	8.816288	8.380960	7.748701
1538595905.207551	7.574288	6.303264	7.068438
1538595905.241126	6.296769	5.488729	6.528390
1538595905.274276	5.247045	4.644265	6.012061
1538595905.307560	5.309395	3.876537	5.738751
1538595905.340876	1.320188	1.994420	4.461443
1538595905.374149	-0.062239	0.678459	3.336482
1538595905.407500	2.005598	1.653770	2.569490
1538595905.441404	-2.930667	-0.929200	1.454797
1538595905.474210	1.497725	3.999403	1.479371
1538595905.507452	0.705264	3.192905	1.719068
1538595905.540856	-0.581940	1.765686	1.936513
1538595905.574290	-1.207864	0.827044	1.771168
1538595905.607535	-2.015110	-0.178935	1.921221
1538595905.640860	-2.973719	-1.044081	0.912524
1538595905.674462	-4.252844	-2.641780	-0.254413
1538595905.707500	-4.859917	-3.981767	-1.403904
1538595905.741432	-6.563694	-5.783827	-2.726078
1538595905.774462	-7.190897	-6.338818	-3.958055
1538595905.807944	-9.148149	-7.692825	-5.287804
1538595905.840840	-10.854815	-10.729250	-6.905297
1538595905.874192	-12.308407	-11.742087	-8.457362
1538595905.907622	-13.752821	-13.582170	-10.017030
1538595905.941005	-15.028755	-14.965661	-11.742399
1538595905.974002	-16.150576	-16.058796	-13.415593
1538595906.007839	-17.389296	-17.140409	-14.697825
1538595906.041012	-17.339790	-16.058922	-15.561192
1538595906.074335	-18.301445	-19.587202	-16.762198
1538595906.107591	-18.914772	-19.275625	-17.624191
1538595906.140886	-19.284241	-18.669167	-18.146265
1538595906.174054	-20.067528	-19.348860	-18.587955
1538595906.207798	-20.944159	-19.672663	-19.310703
1538595906.240835	-21.444124	-20.231041	-19.439471
1538595906.274392	-21.979006	-20.351748	-19.654696
1538595906.340937	-21.531675	-20.587887	-20.038440
1538595906.374083	-22.270432	-21.358488	-20.440365
1538595906.407364	-19.940723	-19.933813	-20.492595
1538595906.440638	-20.653814	-19.821344	-20.410656
1538595906.474122	-21.133362	-18.702351	-20.080777
1538595906.507351	-18.449188	-17.999298	-19.563059
1538595906.540807	-18.083609	-18.163441	-18.924049
1538595906.574085	-17.474209	-15.678501	-18.072987
1538595906.607411	-16.157228	-16.329514	-17.374621
1538595906.645718	-14.706666	-14.883342	-16.610819
1538595906.674072	-12.993944	-13.245676	-15.660095
1538595906.707524	-10.767686	-11.461178	-14.319642
1538595906.740730	-9.108247	-9.573706	-13.098683
1538595906.774662	-6.795146	-6.543124	-11.141405
1538595906.807653	-5.297019	-4.916488	-9.148034
1538595906.840609	-3.814410	-3.917658	-7.282431
1538595906.873988	-2.576950	-1.512997	-5.292794
1538595906.907568	-1.003467	0.430062	-3.292041
1538595906.940822	-0.921626	-0.153614	-2.014139
1538595906.973916	0.794674	1.035335	-0.823774
1538595907.007481	1.797024	2.734423	0.506642
1538595907.040912	2.817658	3.886401	1.586521
1538595907.074301	5.097441	5.300164	2.560542
1538595907.107747	4.049715	4.151901	3.421645
1538595907.140854	4.493748	4.067283	4.028034
1538595907.173958	6.689876	5.943767	4.669903
1538595907.207385	4.502385	2.241261	4.340875
1538595907.240898	5.272767	3.472245	3.975291
1538595907.274061	6.098515	4.406733	4.026258
1538595907.307588	7.055634	6.644853	4.541772
1538595907.340775	8.611341	7.546684	4.862355
1538595907.374071	8.982315	8.784312	6.170965
1538595907.407584	10.240026	9.610175	7.398551
1538595907.440828	10.699729	8.758245	8.268854
1538595907.473890	11.639323	10.122216	8.964327
1538595907.540598	15.173627	13.889345	10.232859
1538595907.573851	15.088779	14.800583	11.436113
1538595907.607374	16.252583	16.110439	12.736166
1538595907.640688	17.085711	15.842906	14.153098
1538595907.674037	18.024012	16.651316	15.458918
1538595907.707330	18.715464	18.082645	16.297578
1538595907.740764	19.592047	19.148596	17.167180
1538595907.774020	20.786455	20.227182	17.990529
1538595907.807241	22.035078	21.224941	19.066936
1538595907.840657	22.134247	21.893885	20.115450
1538595907.874112	23.212036	22.193018	20.937524
1538595907.907352	23.357769	22.480780	21.603961
1538595907.940565	23.358276	22.306286	22.019782
1538595907.973822	23.208294	22.343697	22.243533
1538595908.007373	22.248003	21.280333	22.120823
1538595908.040580	21.508501	20.773190	21.836857
