0,0.33073,1.3653,-0.80832,0.30066,1.3639,-0.76881,0.33146,1.3626,-0.76965,0.39052,1.3608,-0.7699,0.22068,1.6768,0.31282,0.16672,1.6716,0.30449,0.2269,1.5405,0.3224,0.16899,1.5397,0.31376
0.008333,0.33073,1.3653,-0.80832,0.30068,1.3639,-0.76882,0.33147,1.3626,-0.76965,0.39053,1.3608,-0.76991,0.22059,1.6768,0.31276,0.16663,1.6716,0.30446,0.2268,1.5405,0.32239,0.16892,1.5397,0.3138
0.016667,0.33073,1.3653,-0.80832,0.30065,1.3639,-0.76882,0.33147,1.3626,-0.76966,0.39019,1.3609,-0.76974,0.22049,1.6768,0.3127,0.16654,1.6716,0.30442,0.2267,1.5404,0.32245,0.16885,1.5397,0.31378
0.025,0.33072,1.3653,-0.80833,0.30066,1.3639,-0.76882,0.33147,1.3626,-0.76965,0.39018,1.3609,-0.76974,0.2204,1.6768,0.31267,0.16645,1.6716,0.30439,0.22663,1.5404,0.32244,0.16877,1.5397,0.31379
0.033333,0.33073,1.3653,-0.80831,0.30066,1.3639,-0.76882,0.33147,1.3626,-0.76966,0.39054,1.3608,-0.76991,0.22033,1.6768,0.31261,0.16638,1.6716,0.30435,0.22655,1.5404,0.32241,0.16871,1.5397,0.31379
0.041667,0.33074,1.3653,-0.80833,0.30065,1.3639,-0.76882,0.33147,1.3626,-0.76966,0.39056,1.3608,-0.76991,0.22026,1.6768,0.31256,0.16631,1.6716,0.30429,0.22648,1.5404,0.32242,0.16864,1.5397,0.3138
0.05,0.33073,1.3653,-0.80832,0.30065,1.3639,-0.76881,0.33147,1.3626,-0.76966,0.39057,1.3608,-0.76991,0.22019,1.6768,0.31252,0.16624,1.6716,0.30424,0.2264,1.5404,0.32237,0.16857,1.5397,0.31375
0.058333,0.33073,1.3653,-0.80833,0.30064,1.3639,-0.76881,0.33146,1.3626,-0.76965,0.39057,1.3608,-0.7699,0.22013,1.6769,0.31246,0.16617,1.6716,0.30416,0.22632,1.5404,0.32234,0.1685,1.5397,0.31372
0.066667,0.33074,1.3653,-0.80832,0.30066,1.3639,-0.76882,0.33147,1.3626,-0.76965,0.39056,1.3608,-0.7699,0.22007,1.6768,0.31242,0.16613,1.6716,0.30411,0.22623,1.5404,0.3222,0.16845,1.5397,0.31367
0.075,0.33073,1.3653,-0.80832,0.30065,1.3639,-0.76882,0.33147,1.3626,-0.76966,0.39019,1.3609,-0.76974,0.21999,1.6768,0.31225,0.16609,1.6716,0.30406,0.22618,1.5404,0.32216,0.16838,1.5397,0.31363
0.083333,0.33073,1.3653,-0.80832,0.30067,1.3639,-0.76881,0.33148,1.3626,-0.76966,0.39015,1.3608,-0.76974,0.21993,1.6768,0.31222,0.16604,1.6716,0.304,0.22613,1.5404,0.32213,0.16832,1.5397,0.31358
0.091667,0.33073,1.3653,-0.80833,0.30068,1.3639,-0.76882,0.33148,1.3626,-0.76967,0.39009,1.3608,-0.76973,0.21988,1.6768,0.31217,0.16599,1.6716,0.30394,0.22609,1.5404,0.32212,0.16826,1.5397,0.31351
0.1,0.33074,1.3653,-0.80833,0.30067,1.3639,-0.76882,0.33148,1.3626,-0.76966,0.39004,1.3608,-0.76974,0.21983,1.6768,0.3121,0.16593,1.6716,0.30388,0.22603,1.5404,0.32203,0.16818,1.5396,0.31348
0.10833,0.33073,1.3653,-0.80832,0.30066,1.3639,-0.76882,0.33148,1.3626,-0.76966,0.39072,1.3609,-0.76993,0.21976,1.6767,0.31199,0.16587,1.6716,0.30382,0.22598,1.5404,0.32199,0.16815,1.5397,0.31332
0.11667,0.33072,1.3653,-0.80832,0.30067,1.3639,-0.76881,0.33147,1.3626,-0.76965,0.39071,1.3609,-0.76992,0.21971,1.6767,0.31193,0.16581,1.6716,0.30376,0.22592,1.5404,0.32194,0.16807,1.5396,0.31331
0.125,0.33074,1.3653,-0.80832,0.30067,1.3639,-0.76882,0.33147,1.3626,-0.76965,0.39072,1.3609,-0.76993,0.21964,1.6767,0.31184,0.16574,1.6716,0.3037,0.22587,1.5404,0.3219,0.16801,1.5396,0.3132
0.13333,0.33074,1.3653,-0.80832,0.30067,1.3639,-0.76881,0.33148,1.3626,-0.76966,0.39071,1.3609,-0.76993,0.21957,1.6767,0.31179,0.16567,1.6715,0.30362,0.22582,1.5404,0.32185,0.16795,1.5396,0.31313
0.14167,0.33072,1.3653,-0.80833,0.30067,1.3639,-0.76882,0.33148,1.3626,-0.76966,0.39072,1.3609,-0.76993,0.21951,1.6767,0.31173,0.16558,1.6715,0.30354,0.22575,1.5403,0.32181,0.16789,1.5395,0.31303
0.15,0.33073,1.3653,-0.80833,0.30066,1.3639,-0.76882,0.33148,1.3626,-0.76966,0.39073,1.3609,-0.76994,0.21937,1.6766,0.31177,0.1655,1.6715,0.3035,0.22568,1.5403,0.32173,0.16781,1.5395,0.31295
0.15833,0.33073,1.3653,-0.80833,0.30066,1.3639,-0.76882,0.33148,1.3626,-0.76966,0.39072,1.3609,-0.76993,0.21929,1.6766,0.31169,0.16539,1.6714,0.30341,0.2256,1.5403,0.32166,0.16774,1.5395,0.31288
0.16667,0.33074,1.3653,-0.80832,0.30068,1.3639,-0.76882,0.33148,1.3626,-0.76966,0.39071,1.3609,-0.76993,0.21918,1.6766,0.31161,0.16528,1.6714,0.3033,0.22553,1.5403,0.32156,0.16766,1.5394,0.3128
0.175,0.33073,1.3653,-0.80833,0.30066,1.3639,-0.76881,0.33148,1.3626,-0.76965,0.39072,1.3609,-0.76993,0.21906,1.6766,0.31152,0.16513,1.6713,0.30307,0.22541,1.5403,0.32138,0.16758,1.5394,0.31276
0.18333,0.33073,1.3653,-0.80832,0.30065,1.3639,-0.76881,0.33147,1.3626,-0.76965,0.3907,1.3609,-0.76992,0.21894,1.6765,0.31143,0.16502,1.6713,0.30293,0.22532,1.5403,0.32127,0.16749,1.5393,0.31274
0.19167,0.33074,1.3653,-0.80831,0.30066,1.3639,-0.76882,0.33147,1.3626,-0.76966,0.3907,1.3609,-0.76993,0.21879,1.6765,0.3112,0.16489,1.6713,0.3028,0.22523,1.5402,0.32124,0.16742,1.5393,0.31268
0.2,0.33073,1.3653,-0.80833,0.30064,1.3639,-0.76881,0.33147,1.3626,-0.76965,0.39071,1.3609,-0.76992,0.21866,1.6765,0.31104,0.16476,1.6712,0.30268,0.22514,1.5402,0.32115,0.16732,1.5392,0.31255
0.20833,0.33073,1.3653,-0.80833,0.30065,1.3639,-0.76882,0.33148,1.3626,-0.76967,0.39071,1.3609,-0.76993,0.21854,1.6764,0.31087,0.16466,1.6712,0.30256,0.22505,1.5402,0.32104,0.16724,1.5391,0.31249
0.21667,0.33073,1.3653,-0.80833,0.30065,1.3639,-0.76881,0.33148,1.3626,-0.76966,0.39071,1.3609,-0.76994,0.21841,1.6764,0.31072,0.16457,1.6711,0.30247,0.22497,1.5401,0.32095,0.16715,1.5391,0.31239
0.225,0.33073,1.3653,-0.80832,0.30066,1.3639,-0.76882,0.33147,1.3626,-0.76966,0.39071,1.3609,-0.76993,0.21833,1.6763,0.31056,0.16449,1.671,0.30241,0.22488,1.5401,0.32085,0.16708,1.539,0.31231
