10,0.083333,0.390149,1.360837,-0.769736,0.278496,1.312228,-0.762079,0.331475,1.362558,-0.76966,0.219932,1.67681,0.312215,0.330731,1.365257,-0.808323,0.300665,1.363882,-0.768814,0.166037,1.67162,0.304001,0.226133,1.540406,0.322132,0.168321,1.539696,0.313577,,,
11,0.091667,0.390091,1.360826,-0.769734,0.278516,1.312252,-0.762133,0.331479,1.36256,-0.769667,0.219884,1.676788,0.312165,0.33073,1.36527,-0.808334,0.30068,1.36388,-0.76882,0.165989,1.671602,0.303938,0.226085,1.540377,0.322124,0.168264,1.539676,0.313506,,,
12,0.1,0.390044,1.360828,-0.769736,0.278505,1.312255,-0.762114,0.331485,1.362563,-0.769661,0.219834,1.676763,0.312099,0.330735,1.365266,-0.808327,0.300666,1.363895,-0.76882,0.165934,1.671584,0.303882,0.226029,1.540384,0.322032,0.168183,1.539616,0.313482,,,
13,0.108333,0.390725,1.360889,-0.76993,0.278501,1.312238,-0.76214,0.331476,1.362559,-0.769656,0.219765,1.67674,0.311988,0.33073,1.36526,-0.808316,0.300655,1.36389,-0.768819,0.165875,1.67157,0.303824,0.225978,1.54037,0.321993,0.168148,1.539654,0.313323,,,
14,0.116667,0.390711,1.360891,-0.769925,0.278525,1.312249,-0.762073,0.331472,1.362559,-0.769653,0.219713,1.676733,0.311926,0.330725,1.36527,-0.808325,0.300666,1.36388,-0.768807,0.165814,1.671567,0.303758,0.225925,1.540373,0.321943,0.168066,1.539604,0.313306,,,
15,0.125,0.390717,1.360889,-0.769928,0.278535,1.312232,-0.76207,0.331472,1.362568,-0.769655,0.219641,1.676732,0.311843,0.330738,1.365265,-0.808317,0.300672,1.363883,-0.768819,0.165744,1.671556,0.303699,0.225871,1.540373,0.321902,0.168011,1.539592,0.313199,,,
16,0.133333,0.390713,1.360887,-0.769928,0.278509,1.31225,-0.762076,0.331475,1.362564,-0.769658,0.219574,1.676704,0.311789,0.330739,1.365268,-0.808325,0.300666,1.363889,-0.768813,0.165668,1.671533,0.303623,0.225816,1.540352,0.321854,0.167955,1.539563,0.313132,,,
17,0.141667,0.390722,1.360881,-0.76993,0.278497,1.312243,-0.762067,0.331479,1.362557,-0.769661,0.219508,1.676684,0.311732,0.330719,1.365261,-0.808326,0.300673,1.363883,-0.768821,0.165577,1.671488,0.303542,0.225749,1.540328,0.32181,0.167891,1.539541,0.313026,,,
18,0.15,0.390728,1.360885,-0.769937,0.278501,1.312247,-0.76208,0.33148,1.362559,-0.76966,0.219375,1.676634,0.311766,0.330733,1.365263,-0.808328,0.300664,1.363881,-0.768817,0.1655,1.671456,0.303495,0.225684,1.540312,0.321732,0.167812,1.5395,0.312948,,,
19,0.158333,0.390719,1.360881,-0.769932,0.278501,1.31224,-0.762105,0.331478,1.362556,-0.769657,0.219294,1.676615,0.311686,0.33073,1.365262,-0.808326,0.300656,1.363878,-0.768817,0.165393,1.671424,0.303412,0.225604,1.540294,0.321665,0.167739,1.539468,0.312878,,,
20,0.166667,0.390712,1.360885,-0.769932,0.278498,1.312252,-0.762152,0.331475,1.362558,-0.769661,0.219179,1.67659,0.311606,0.33074,1.365265,-0.808323,0.300675,1.363884,-0.76882,0.165277,1.671402,0.303296,0.225526,1.540274,0.321563,0.167656,1.539428,0.312802,,,
21,0.175,0.390717,1.360891,-0.769931,0.2785,1.312233,-0.762143,0.331475,1.362559,-0.769651,0.219058,1.67657,0.311525,0.330728,1.365265,-0.808328,0.300663,1.363891,-0.768811,0.16513,1.671348,0.303066,0.225406,1.540259,0.321379,0.167575,1.539392,0.312756,,,
22,0.183333,0.390699,1.360888,-0.769918,0.278506,1.312236,-0.762113,0.331473,1.362562,-0.769654,0.218937,1.67655,0.311427,0.330729,1.365265,-0.808325,0.30065,1.36388,-0.768813,0.165019,1.67132,0.302934,0.22532,1.540251,0.321274,0.167493,1.539344,0.312737,,,
23,0.191667,0.390703,1.36089,-0.769927,0.278494,1.312227,-0.762133,0.331474,1.362559,-0.769656,0.218786,1.676512,0.311201,0.330736,1.365253,-0.808313,0.300656,1.363887,-0.76882,0.164887,1.671283,0.302801,0.225227,1.540215,0.321238,0.167416,1.539292,0.312683,,,
24,0.2,0.39071,1.360884,-0.769925,0.278502,1.312222,-0.762145,0.331474,1.362557,-0.769652,0.218662,1.676466,0.311044,0.330728,1.365262,-0.80833,0.30064,1.363877,-0.76881,0.164765,1.671231,0.302676,0.22514,1.540187,0.321147,0.167317,1.539207,0.312546,,,
25,0.208333,0.390712,1.360888,-0.769932,0.278496,1.312228,-0.762173,0.331484,1.362559,-0.769666,0.218538,1.676427,0.310873,0.330734,1.365264,-0.808329,0.300651,1.363888,-0.768817,0.16466,1.67117,0.302565,0.225051,1.540162,0.321044,0.167236,1.539134,0.312488,,,
26,0.216667,0.39071,1.36089,-0.769935,0.278504,1.312238,-0.762114,0.331475,1.362556,-0.769659,0.218415,1.676388,0.310717,0.330732,1.365264,-0.808329,0.300649,1.363891,-0.768814,0.164566,1.671105,0.30247,0.224966,1.540134,0.320954,0.167149,1.539073,0.312394,,,
27,0.225,0.390709,1.360885,-0.769929,0.278485,1.312256,-0.762074,0.331474,1.362556,-0.769661,0.218327,1.676332,0.310564,0.330732,1.365255,-0.808322,0.300662,1.36389,-0.768822,0.16449,1.671019,0.302406,0.224878,1.540097,0.320848,0.167084,1.538989,0.312314,,,
28,0.233333,0.390711,1.360887,-0.769931,0.278501,1.312237,-0.762163,0.331475,1.362557,-0.769658,0.218248,1.676285,0.310458,0.330724,1.365262,-0.80833,0.30066,1.363887,-0.76882,0.164433,1.670942,0.30231,0.224798,1.540048,0.32076,0.167029,1.538916,0.312231,,,
29,0.241667,0.390715,1.360888,-0.769931,0.278497,1.312245,-0.762104,0.331473,1.362566,-0.769657,0.218202,1.676224,0.310374,0.330719,1.365267,-0.80833,0.300653,1.363879,-0.768813,0.164389,1.670866,0.302239,0.224744,1.540004,0.320702,0.166969,1.538808,0.312189,,,
30,0.25,0.390714,1.360882,-0.769927,0.278508,1.31225,-0.762069,0.331477,1.36256,-0.76965,0.21817,1.676155,0.310314,0.330729,1.365262,-0.808326,0.300669,1.363888,-0.768817,0.164369,1.670788,0.302129,0.224704,1.539954,0.320641,0.166931,1.538729,0.312099,,,
31,0.258333,0.390718,1.360886,-0.769929,0.278499,1.312269,-0.762006,0.331468,1.362559,-0.769658,0.21814,1.67608,0.310256,0.330716,1.36526,-0.808329,0.300653,1.363876,-0.768815,0.16436,1.67072,0.302018,0.224679,1.539903,0.320595,0.166906,1.538656,0.312017,,,
32,0.266667,0.390711,1.36089,-0.769925,0.278503,1.312232,-0.762147,0.331475,1.362564,-0.769662,0.218116,1.676026,0.310174,0.330721,1.365271,-0.808334,0.300662,1.363887,-0.768825,0.164353,1.67066,0.301924,0.224658,1.539864,0.320555,0.166881,1.538609,0.311921,,,
33,0.275,0.39071,1.360895,-0.769927,0.2785,1.31224,-0.762163,0.331478,1.362563,-0.769664,0.218101,1.675967,0.310116,0.330732,1.365267,-0.808331,0.300658,1.363901,-0.76883,0.164353,1.670598,0.301791,0.224637,1.539814,0.32054,0.166868,1.538569,0.311843,,,
34,0.283333,0.390716,1.360886,-0.769941,0.278505,1.312254,-0.76206,0.331479,1.362557,-0.769665,0.21811,1.675907,0.310055,0.330725,1.365255,-0.808326,0.300655,1.36388,-0.768814,0.164363,1.670542,0.301685,0.224642,1.539764,0.320524,0.166866,1.538519,0.311763,,,
35,0.291667,0.390721,1.360889,-0.769935,0.278507,1.312231,-0.762192,0.331476,1.362555,-0.769658,0.218118,1.675872,0.310004,0.330726,1.365257,-0.808323,0.300664,1.363878,-0.768816,0.164364,1.670495,0.301616,0.224614,1.539681,0.320533,0.166871,1.538481,0.311704,,,
36,0.3,0.390717,1.360892,-0.769935,0.278504,1.312242,-0.762105,0.331474,1.362549,-0.769655,0.218139,1.675831,0.309946,0.330734,1.365255,-0.80832,0.300659,1.363883,-0.768815,0.164375,1.670452,0.301549,0.224623,1.539648,0.320541,0.166873,1.538453,0.31164,,,
37,0.308333,0.390716,1.360885,-0.769927,0.278515,1.312249,-0.762104,0.331478,1.362559,-0.769662,0.218146,1.675805,0.3099,0.330727,1.365263,-0.808333,0.300665,1.363882,-0.76882,0.1644,1.670433,0.301481,0.224636,1.53963,0.320486,0.166891,1.538442,0.311563,,,
38,0.316667,0.390716,1.360891,-0.769924,0.278512,1.312257,-0.76205,0.331479,1.362573,-0.769659,0.21817,1.675791,0.309866,0.330735,1.365264,-0.808326,0.30066,1.363888,-0.768815,0.164421,1.670418,0.301419,0.224657,1.539622,0.320491,0.166908,1.538431,0.311526,,,
39,0.325,0.390714,1.360891,-0.769931,0.278517,1.312249,-0.762146,0.331472,1.362559,-0.769662,0.218207,1.675772,0.309847,0.330715,1.365266,-0.808331,0.300663,1.363889,-0.768822,0.164456,1.670405,0.301376,0.224682,1.539601,0.320486,0.166932,1.538423,0.311468,,,
40,0.333333,0.390713,1.360886,-0.769929,0.278506,1.312239,-0.76214,0.331474,1.362555,-0.769657,0.21825,1.675762,0.309824,0.330723,1.365267,-0.808332,0.300663,1.363881,-0.768817,0.1645,1.670398,0.301319,0.224703,1.539593,0.32047,0.166952,1.538417,0.311419,,,
41,0.341667,0.390722,1.360885,-0.76993,0.278515,1.312253,-0.76209,0.331475,1.362558,-0.769659,0.218292,1.675768,0.309786,0.330729,1.365258,-0.808326,0.300669,1.363887,-0.768817,0.164536,1.670412,0.301279,0.224736,1.539597,0.320454,0.166981,1.538433,0.311379,,,
42,0.35,0.390713,1.360889,-0.769926,0.278512,1.312243,-0.76214,0.331474,1.362563,-0.769657,0.218327,1.675776,0.309777,0.330732,1.36527,-0.808326,0.300663,1.363891,-0.768817,0.164584,1.670422,0.301227,0.224753,1.539604,0.320423,0.167007,1.538443,0.311346,,,
43,0.358333,0.390713,1.360884,-0.769922,0.278513,1.31223,-0.762114,0.331478,1.362555,-0.769655,0.218372,1.675781,0.30973,0.33073,1.365267,-0.808324,0.300668,1.363874,-0.768809,0.164646,1.670436,0.301178,0.224784,1.539602,0.320431,0.167036,1.538459,0.311301,,,
44,0.366667,0.39072,1.360886,-0.769921,0.278509,1.312228,-0.762165,0.331472,1.362556,-0.769653,0.218412,1.675794,0.309717,0.330724,1.365266,-0.808325,0.300679,1.363885,-0.768821,0.164687,1.67046,0.301152,0.224807,1.539626,0.320394,0.167066,1.538467,0.311285,,,
45,0.375,0.390719,1.36088,-0.76992,0.278513,1.312222,-0.762135,0.331477,1.362555,-0.769651,0.218449,1.675816,0.309684,0.330739,1.36526,-0.808318,0.300665,1.363883,-0.768809,0.164727,1.670478,0.301112,0.22483,1.539641,0.320389,0.16709,1.538489,0.311241,,,
46,0.383333,0.390718,1.360884,-0.769928,0.27852,1.312245,-0.762083,0.331478,1.362559,-0.769657,0.218484,1.675835,0.309664,0.330732,1.365268,-0.808327,0.300659,1.363893,-0.768817,0.164767,1.670502,0.301085,0.224853,1.539665,0.320353,0.167124,1.53851,0.311198,,,
47,0.391667,0.390719,1.360891,-0.769928,0.278504,1.312248,-0.762107,0.331483,1.362558,-0.76966,0.218514,1.675858,0.309638,0.330731,1.365278,-0.808334,0.300669,1.363896,-0.768818,0.164798,1.670521,0.301059,0.224876,1.539679,0.320337,0.167145,1.538533,0.311155,,,
48,0.4,0.390706,1.360888,-0.769924,0.278503,1.312251,-0.762045,0.331473,1.362555,-0.769653,0.218556,1.675882,0.309628,0.330728,1.365268,-0.808326,0.300679,1.363884,-0.768814,0.164831,1.670549,0.301024,0.224898,1.539703,0.320328,0.167186,1.53856,0.311086,,,
49,0.408333,0.390718,1.360893,-0.769925,0.278508,1.312241,-0.76207,0.331473,1.362561,-0.769651,0.218592,1.675902,0.309585,0.330731,1.365261,-0.808319,0.300673,1.363881,-0.768816,0.164874,1.670568,0.300965,0.224926,1.539722,0.320291,0.167212,1.538589,0.311071,,,
50,0.416667,0.39072,1.360885,-0.76992,0.278507,1.312239,-0.762138,0.331474,1.362562,-0.769652,0.218649,1.675915,0.309552,0.330734,1.365268,-0.808325,0.300662,1.36389,-0.768817,0.164913,1.670589,0.300957,0.224954,1.539727,0.320272,0.167244,1.538606,0.31101,,,
51,0.425,0.390725,1.360883,-0.769924,0.278509,1.312242,-0.762094,0.331478,1.362555,-0.769653,0.218689,1.675919,0.309527,0.330739,1.365255,-0.808317,0.300669,1.363878,-0.768817,0.164956,1.670591,0.300916,0.224975,1.539742,0.32025,0.167283,1.538621,0.310971,,,
52,0.433333,0.390711,1.360882,-0.76992,0.278505,1.312228,-0.762165,0.331472,1.362554,-0.769651,0.218734,1.675929,0.309501,0.330725,1.365267,-0.808321,0.300668,1.363876,-0.768807,0.164999,1.670605,0.30088,0.225005,1.539749,0.320233,0.167321,1.538631,0.31093,,,
53,0.441667,0.390719,1.360889,-0.769923,0.278494,1.312216,-0.762164,0.331472,1.362565,-0.769655,0.218786,1.675936,0.30945,0.330721,1.365272,-0.80833,0.30066,1.363887,-0.76881,0.165055,1.670614,0.300856,0.225043,1.539752,0.320242,0.167365,1.538645,0.310878,,,
54,0.45,0.390713,1.36089,-0.769922,0.278503,1.312228,-0.762145,0.331473,1.362562,-0.769652,0.218839,1.675933,0.30942,0.330737,1.365262,-0.808318,0.300659,1.363886,-0.768815,0.165105,1.670619,0.300796,0.225077,1.539754,0.320193,0.167415,1.53865,0.310841,,,
55,0.458333,0.390712,1.360889,-0.769928,0.278505,1.312237,-0.762142,0.331474,1.362556,-0.76965,0.218894,1.675935,0.309384,0.330721,1.365272,-0.808331,0.300664,1.363879,-0.768814,0.165168,1.670618,0.300738,0.225137,1.539749,0.320185,0.167478,1.538647,0.310806,,,
56,0.466667,0.390713,1.360886,-0.769915,0.278506,1.312228,-0.762122,0.331474,1.362559,-0.769652,0.218952,1.675931,0.309369,0.330727,1.365264,-0.808324,0.300657,1.363878,-0.768811,0.165236,1.670626,0.300685,0.225191,1.539755,0.320163,0.167531,1.538654,0.310758,,,
57,0.475,0.390718,1.360882,-0.769916,0.278501,1.312224,-0.762133,0.331475,1.36256,-0.769656,0.219009,1.675925,0.309333,0.330731,1.365264,-0.808321,0.300661,1.363887,-0.768819,0.165326,1.670636,0.300577,0.225266,1.539756,0.320123,0.167596,1.538646,0.310718,,,
58,0.483333,0.390715,1.360883,-0.769926,0.278488,1.312239,-0.762094,0.33148,1.362557,-0.769662,0.219098,1.67591,0.309274,0.330737,1.365259,-0.80832,0.300657,1.363892,-0.768818,0.165426,1.670629,0.300498,0.225343,1.539737,0.320099,0.167665,1.538637,0.310707,,,
59,0.491667,0.390715,1.360888,-0.769921,0.278513,1.312223,-0.7622,0.331469,1.362561,-0.769658,0.219183,1.675914,0.309219,0.330721,1.36526,-0.80832,0.300664,1.363889,-0.768814,0.165537,1.67064,0.300434,0.225413,1.539745,0.320067,0.167728,1.53864,0.310684,,,
60,0.5,0.390717,1.360898,-0.76992,0.278488,1.312245,-0.762104,0.331465,1.362561,-0.769645,0.21927,1.675925,0.309168,0.330739,1.365262,-0.808313,0.300657,1.36389,-0.768809,0.165626,1.670661,0.300393,0.225491,1.539755,0.320027,0.167795,1.53865,0.310644,,,
61,0.508333,0.390717,1.360888,-0.76992,0.278486,1.31224,-0.762132,0.331474,1.362565,-0.769652,0.219353,1.675911,0.309153,0.330732,1.365261,-0.808319,0.300665,1.363897,-0.768815,0.165723,1.670661,0.300318,0.225558,1.539747,0.320016,0.167882,1.538651,0.310598,,,
62,0.516667,0.390716,1.360888,-0.769934,0.2785,1.312241,-0.762117,0.331476,1.362553,-0.769654,0.219457,1.675902,0.309118,0.330737,1.365257,-0.808318,0.300667,1.363893,-0.768817,0.165806,1.670665,0.300289,0.225647,1.539729,0.320018,0.167977,1.538653,0.310531,,,
63,0.525,0.390713,1.360888,-0.769923,0.278479,1.312241,-0.762097,0.331473,1.36256,-0.769656,0.219539,1.675913,0.3091,0.330725,1.365258,-0.808321,0.300661,1.363885,-0.768815,0.165894,1.670676,0.300256,0.225711,1.539736,0.319997,0.168058,1.538674,0.310477,,,
64,0.533333,0.390714,1.36089,-0.769923,0.278498,1.312246,-0.762106,0.33147,1.36256,-0.769648,0.219633,1.675922,0.309072,0.330732,1.365272,-0.808328,0.300667,1.363889,-0.768811,0.165963,1.670692,0.300221,0.225777,1.539733,0.320007,0.168144,1.538682,0.310412,,,
65,0.541667,0.390717,1.360889,-0.769929,0.278508,1.312228,-0.762146,0.331476,1.362563,-0.769663,0.219732,1.675923,0.309041,0.330728,1.365266,-0.808325,0.300666,1.363882,-0.768813,0.166052,1.670705,0.300172,0.225852,1.539736,0.319994,0.168215,1.538692,0.310368,,,
66,0.55,0.390707,1.360887,-0.769923,0.278491,1.31225,-0.762113,0.331475,1.362566,-0.769662,0.219816,1.675928,0.309043,0.330739,1.365261,-0.808319,0.300651,1.363882,-0.768819,0.166144,1.670706,0.30011,0.225927,1.539735,0.319943,0.168288,1.538696,0.310299,,,
67,0.558333,0.39071,1.360891,-0.769928,0.278501,1.312236,-0.762072,0.331475,1.362559,-0.769661,0.219898,1.675928,0.309072,0.33073,1.365257,-0.808317,0.300658,1.363878,-0.768816,0.166228,1.670713,0.300054,0.225994,1.539742,0.319912,0.168356,1.538713,0.310241,,,
68,0.566667,0.390713,1.360887,-0.769928,0.27849,1.31223,-0.762137,0.331474,1.362558,-0.769657,0.219984,1.67592,0.309072,0.330726,1.36526,-0.808321,0.300673,1.363882,-0.768812,0.166309,1.670714,0.300002,0.226066,1.539735,0.319906,0.168413,1.538711,0.310224,,,
69,0.575,0.390717,1.360889,-0.76993,0.278497,1.312219,-0.762192,0.331472,1.362559,-0.769655,0.220075,1.675908,0.309069,0.330734,1.365261,-0.808321,0.300662,1.363891,-0.76882,0.166404,1.670714,0.299941,0.226139,1.53972,0.319884,0.168463,1.538702,0.3102,,,
70,0.583333,0.390707,1.360893,-0.769927,0.278478,1.312217,-0.762209,0.331472,1.362562,-0.769658,0.220173,1.675903,0.309032,0.330735,1.365264,-0.808321,0.300664,1.363879,-0.768815,0.166515,1.67073,0.299981,0.22621,1.539706,0.319851,0.168518,1.538708,0.310163,,,
71,0.591667,0.39071,1.360887,-0.769923,0.278502,1.31222,-0.762181,0.331472,1.362564,-0.769657,0.220259,1.675876,0.309029,0.330732,1.365261,-0.80832,0.300663,1.363865,-0.768817,0.166584,1.670718,0.299922,0.226276,1.539672,0.319858,0.168572,1.538688,0.310111,,,
72,0.6,0.390707,1.360894,-0.769926,0.27848,1.312231,-0.762104,0.331474,1.362559,-0.769657,0.220344,1.675848,0.309014,0.330724,1.365267,-0.808325,0.300656,1.363885,-0.768814,0.166648,1.670698,0.299859,0.22633,1.539643,0.319832,0.168625,1.538669,0.310074,,,
73,0.608333,0.390711,1.360886,-0.769934,0.278488,1.312232,-0.762112,0.331479,1.362553,-0.769663,0.220421,1.675821,0.308999,0.330731,1.365265,-0.808322,0.300653,1.363882,-0.768816,0.166718,1.670664,0.299832,0.226387,1.539603,0.319851,0.168675,1.538651,0.310033,,,
74,0.616667,0.39072,1.360884,-0.769942,0.278488,1.312242,-0.762125,0.331481,1.362558,-0.769674,0.220491,1.675782,0.309031,0.330737,1.36526,-0.808318,0.300665,1.363894,-0.768824,0.166788,1.670632,0.299783,0.226438,1.539569,0.31983,0.168723,1.538616,0.310008,,,
75,0.625,0.390717,1.360889,-0.769933,0.278482,1.312233,-0.762131,0.331473,1.36256,-0.769657,0.22055,1.675771,0.308969,0.33073,1.365264,-0.808326,0.300664,1.363889,-0.76882,0.16684,1.670621,0.299727,0.226474,1.539553,0.319818,0.168769,1.538613,0.309972,,,
76,0.633333,0.390709,1.360895,-0.769919,0.278483,1.312247,-0.762122,0.331468,1.362567,-0.769652,0.220592,1.675755,0.308958,0.330728,1.36527,-0.808323,0.300673,1.363881,-0.76882,0.166887,1.670611,0.299682,0.226518,1.539535,0.319813,0.168803,1.538599,0.309932,,,
77,0.641667,0.390714,1.360893,-0.769928,0.278493,1.312245,-0.762089,0.331468,1.36256,-0.769653,0.22066,1.675717,0.308907,0.330729,1.365267,-0.808326,0.300668,1.363896,-0.768819,0.16691,1.670536,0.299553,0.226552,1.539496,0.3198,0.168847,1.538573,0.309937,,,
78,0.65,0.390715,1.360884,-0.76993,0.278488,1.31223,-0.762166,0.331486,1.362567,-0.769672,0.220701,1.675673,0.308932,0.330736,1.365261,-0.808328,0.300666,1.363875,-0.768822,0.166951,1.670487,0.299534,0.226596,1.539439,0.319804,0.168852,1.538486,0.309951,,,
79,0.658333,0.39072,1.360885,-0.769938,0.278495,1.312247,-0.762077,0.331487,1.362557,-0.769672,0.220734,1.675651,0.308925,0.330735,1.365254,-0.808319,0.300673,1.363895,-0.768819,0.166991,1.670449,0.299503,0.22662,1.539405,0.319807,0.168884,1.538458,0.309927,,,
80,0.666667,0.390717,1.360882,-0.769927,0.278494,1.312248,-0.762082,0.331478,1.36256,-0.769669,0.220756,1.675642,0.308931,0.330739,1.365263,-0.808322,0.30067,1.363884,-0.768818,0.167016,1.670452,0.299484,0.226651,1.539401,0.319803,0.168913,1.538464,0.3099,,,
81,0.675,0.390717,1.360892,-0.769929,0.278486,1.312254,-0.762119,0.331474,1.362561,-0.769661,0.220775,1.67564,0.308916,0.330741,1.365259,-0.808312,0.300675,1.363877,-0.768813,0.167044,1.670448,0.299475,0.226669,1.53939,0.319798,0.168923,1.53846,0.3099,,,
82,0.683333,0.390715,1.360891,-0.76993,0.27848,1.312256,-0.762093,0.331473,1.362566,-0.769657,0.220799,1.67564,0.308937,0.330736,1.365266,-0.808315,0.300662,1.363893,-0.768822,0.167068,1.670452,0.299458,0.226695,1.539381,0.319792,0.168943,1.538457,0.309892,,,
83,0.691667,0.390721,1.360888,-0.769924,0.278484,1.312226,-0.762108,0.33148,1.362568,-0.769663,0.220815,1.67564,0.30896,0.330728,1.365262,-0.808316,0.300665,1.36388,-0.768815,0.167106,1.670488,0.299573,0.226715,1.539404,0.31979,0.168956,1.538462,0.309907,,,
84,0.7,0.390712,1.36089,-0.769934,0.278478,1.312238,-0.762092,0.331471,1.362562,-0.769661,0.220831,1.675642,0.308984,0.330737,1.36526,-0.80832,0.30067,1.363884,-0.768825,0.167114,1.6705,0.299584,0.226728,1.539408,0.31981,0.169009,1.538495,0.309838,,,
85,0.708333,0.390715,1.360886,-0.769935,0.278487,1.31224,-0.762149,0.331475,1.362556,-0.769666,0.220838,1.675637,0.309005,0.330731,1.36526,-0.808324,0.300657,1.363887,-0.768823,0.167128,1.670488,0.299615,0.226742,1.539408,0.319797,0.169012,1.538497,0.309847,,,
86,0.716667,0.390718,1.36089,-0.769936,0.278471,1.312246,-0.762079,0.331477,1.362564,-0.76967,0.220835,1.675647,0.309017,0.330724,1.365266,-0.808332,0.300655,1.363876,-0.768816,0.167135,1.670494,0.299654,0.22676,1.539411,0.319819,0.169034,1.538509,0.309846,,,
87,0.725,0.390714,1.36089,-0.769931,0.278478,1.312238,-0.762128,0.331472,1.362566,-0.769662,0.220842,1.675667,0.30904,0.330724,1.365268,-0.808328,0.300647,1.363878,-0.76882,0.167138,1.670516,0.299672,0.226765,1.539431,0.319849,0.169047,1.538519,0.309875,,,
88,0.733333,0.390709,1.360894,-0.769928,0.278473,1.312248,-0.76211,0.331479,1.362568,-0.76966,0.220846,1.675682,0.309064,0.330726,1.365261,-0.808323,0.300657,1.363888,-0.768816,0.167136,1.670525,0.299712,0.22678,1.539445,0.319885,0.169052,1.53852,0.309885,,,
89,0.741667,0.390716,1.360889,-0.769929,0.278468,1.312237,-0.762115,0.331481,1.362562,-0.769673,0.220852,1.675684,0.30911,0.330736,1.365262,-0.808325,0.30066,1.363884,-0.768822,0.167147,1.670535,0.299741,0.226795,1.539461,0.319906,0.169064,1.538544,0.309895,,,
90,0.75,0.390708,1.36089,-0.769931,0.278474,1.312232,-0.762147,0.331473,1.362563,-0.769662,0.220847,1.675704,0.309128,0.330732,1.365261,-0.808323,0.300664,1.363882,-0.768821,0.16714,1.670542,0.2998,0.226804,1.539483,0.319965,0.169063,1.538552,0.309946,,,
91,0.758333,0.390712,1.360894,-0.769927,0.278485,1.312224,-0.762168,0.331474,1.362568,-0.769666,0.220854,1.675723,0.309168,0.330733,1.365257,-0.808313,0.300657,1.363885,-0.768818,0.167128,1.670558,0.299851,0.226812,1.539508,0.31999,0.169069,1.538573,0.309947,,,
92,0.766667,0.390705,1.360891,-0.76993,0.278487,1.312232,-0.76216,0.331475,1.362565,-0.769659,0.220849,1.675731,0.309197,0.330724,1.36526,-0.808324,0.300659,1.363884,-0.768816,0.167133,1.670566,0.299916,0.226825,1.539523,0.320011,0.169076,1.538586,0.309962,,,
