21,0.175,0.304924,1.551156,0.246926,0.390049,1.360757,-0.769657,0.27792,1.311882,-0.763201,0.330994,1.36233,-0.769216,0.244881,1.68218,0.226918,0.330027,1.365691,-0.808783,0.300143,1.36374,-0.768508,0.248599,1.549876,0.231378,0.297108,1.687705,0.241485,,,,,,,,,,,,,,,,,,
22,0.183333,0.304779,1.551134,0.247039,0.390055,1.360754,-0.769653,0.277922,1.311867,-0.763241,0.330996,1.362319,-0.769213,0.244732,1.682164,0.227044,0.330027,1.365692,-0.808783,0.30015,1.363733,-0.768516,0.24846,1.54985,0.231503,0.296921,1.687672,0.241668,,,,,,,,,,,,,,,,,,
23,0.191667,0.304633,1.551142,0.24712,0.390063,1.360756,-0.769653,0.277893,1.311843,-0.763294,0.33099,1.362312,-0.769209,0.244578,1.682142,0.227189,0.330027,1.365685,-0.808781,0.300134,1.363734,-0.768514,0.24831,1.549828,0.231628,0.296767,1.687668,0.241789,,,,,,,,,,,,,,,,,,
24,0.2,0.304486,1.551143,0.247206,0.390061,1.360752,-0.76965,0.277899,1.311855,-0.763234,0.331,1.362314,-0.769213,0.244407,1.682146,0.227353,0.330025,1.365689,-0.808778,0.30013,1.363739,-0.768505,0.248163,1.549811,0.231727,0.296604,1.68765,0.241898,,,,,,,,,,,,,,,,,,
25,0.208333,0.304353,1.551146,0.247282,0.390061,1.360751,-0.769652,0.277922,1.311872,-0.763262,0.330999,1.362321,-0.769214,0.244239,1.682128,0.227503,0.330027,1.365689,-0.808781,0.300131,1.363734,-0.768509,0.248004,1.549787,0.231844,0.296445,1.687627,0.24204,,,,,,,,,,,,,,,,,,
26,0.216667,0.30416,1.551139,0.247433,0.390045,1.360759,-0.769644,0.277909,1.311851,-0.763314,0.330995,1.362317,-0.769212,0.244078,1.682109,0.227626,0.330026,1.365689,-0.808775,0.30013,1.363745,-0.768505,0.247835,1.54974,0.231996,0.296268,1.687589,0.24219,,,,,,,,,,,,,,,,,,
27,0.225,0.303933,1.551086,0.247617,0.390044,1.36076,-0.769647,0.277906,1.311827,-0.763318,0.330994,1.362312,-0.769203,0.243915,1.682095,0.227744,0.33003,1.36569,-0.808773,0.30013,1.363739,-0.768502,0.247693,1.549747,0.232039,0.296145,1.687605,0.242291,,,,,,,,,,,,,,,,,,
28,0.233333,0.30378,1.55112,0.247701,0.390053,1.360746,-0.769635,0.277922,1.311842,-0.763316,0.330988,1.362321,-0.769206,0.243767,1.68211,0.227781,0.330023,1.365691,-0.80877,0.300124,1.36374,-0.768497,0.247539,1.54977,0.232084,0.29602,1.687639,0.24237,,,,,,,,,,,,,,,,,,
29,0.241667,0.303635,1.551147,0.247759,0.390047,1.360751,-0.769644,0.2779,1.311851,-0.763298,0.33099,1.362317,-0.769203,0.243616,1.68213,0.227848,0.330027,1.365689,-0.808779,0.300129,1.363747,-0.768503,0.247335,1.549783,0.232094,0.295881,1.687667,0.242484,,,,,,,,,,,,,,,,,,
30,0.25,0.303528,1.551163,0.247833,0.390052,1.360754,-0.769645,0.277899,1.311862,-0.763279,0.331002,1.362316,-0.769213,0.243459,1.682134,0.227941,0.330026,1.365689,-0.808777,0.300131,1.363731,-0.768501,0.247167,1.549804,0.23221,0.295683,1.687693,0.242727,,,,,,,,,,,,,,,,,,
31,0.258333,0.303396,1.551214,0.247915,0.390056,1.360746,-0.769649,0.277917,1.311866,-0.763264,0.330992,1.362314,-0.76921,0.243283,1.682157,0.228074,0.330028,1.365685,-0.808779,0.300139,1.363738,-0.768504,0.24702,1.549826,0.232303,0.295522,1.687747,0.242878,,,,,,,,,,,,,,,,,,
32,0.266667,0.30325,1.55131,0.248001,0.390045,1.36075,-0.769642,0.277892,1.311877,-0.763243,0.331005,1.362316,-0.769219,0.243107,1.682183,0.228203,0.330029,1.365689,-0.808775,0.300139,1.363744,-0.768509,0.246869,1.549889,0.232399,0.295362,1.687808,0.243059,,,,,,,,,,,,,,,,,,
33,0.275,0.30309,1.551385,0.248103,0.39006,1.360752,-0.769646,0.277908,1.31185,-0.763228,0.331006,1.362331,-0.769211,0.242929,1.682257,0.228323,0.33003,1.365691,-0.808772,0.300139,1.363735,-0.7685,0.246729,1.549967,0.23252,0.29523,1.687867,0.24321,,,,,,,,,,,,,,,,,,
34,0.283333,0.302948,1.551427,0.248209,0.390052,1.360758,-0.769644,0.277908,1.311859,-0.763215,0.331006,1.362324,-0.769212,0.242786,1.682358,0.228358,0.330025,1.365698,-0.80877,0.300144,1.363745,-0.768503,0.246607,1.550033,0.232601,0.295097,1.687915,0.243334,,,,,,,,,,,,,,,,,,
35,0.291667,0.302848,1.551496,0.248187,0.390072,1.36075,-0.769642,0.277906,1.311852,-0.763259,0.330991,1.36232,-0.769196,0.242605,1.682377,0.228472,0.33003,1.36569,-0.808771,0.300136,1.363743,-0.768499,0.246487,1.550091,0.232646,0.294975,1.687945,0.243447,,,,,,,,,,,,,,,,,,
36,0.3,0.302724,1.551548,0.248254,0.39006,1.360744,-0.769646,0.277908,1.311849,-0.763282,0.331009,1.362312,-0.769218,0.242464,1.682415,0.228535,0.33003,1.365686,-0.808774,0.300137,1.363736,-0.768495,0.246372,1.550141,0.232699,0.294843,1.687985,0.24355,,,,,,,,,,,,,,,,,,
37,0.308333,0.302596,1.551596,0.248312,0.390066,1.360748,-0.769647,0.27791,1.311841,-0.763258,0.331007,1.362317,-0.769222,0.24231,1.682466,0.228638,0.330031,1.365685,-0.808775,0.300148,1.363746,-0.768504,0.246273,1.550215,0.232821,0.29469,1.688016,0.243669,,,,,,,,,,,,,,,,,,
38,0.316667,0.302422,1.551567,0.248432,0.390058,1.360757,-0.769654,0.277903,1.311855,-0.763293,0.330995,1.362316,-0.769214,0.242163,1.682492,0.228718,0.330033,1.36569,-0.808781,0.300153,1.363749,-0.768506,0.246143,1.550258,0.232892,0.294527,1.688055,0.243797,,,,,,,,,,,,,,,,,,
39,0.325,0.302299,1.551607,0.248507,0.390067,1.360761,-0.769652,0.277911,1.31188,-0.763183,0.330996,1.362319,-0.769213,0.24201,1.682535,0.22881,0.330031,1.365688,-0.80878,0.30014,1.363752,-0.768505,0.246021,1.55029,0.23298,0.294345,1.688099,0.243912,,,,,,,,,,,,,,,,,,
40,0.333333,0.302188,1.551636,0.248583,0.390055,1.360758,-0.769651,0.277925,1.31187,-0.763196,0.330992,1.362322,-0.769208,0.241851,1.68258,0.228911,0.330028,1.365693,-0.808777,0.30014,1.363748,-0.768498,0.245885,1.550321,0.233069,0.29417,1.688126,0.244004,,,,,,,,,,,,,,,,,,
41,0.341667,0.302044,1.551659,0.24867,0.390055,1.360763,-0.769647,0.277905,1.311868,-0.763255,0.331001,1.362326,-0.769216,0.241679,1.682584,0.22905,0.330029,1.36569,-0.808774,0.300152,1.363755,-0.768507,0.245739,1.550355,0.233132,0.294003,1.688147,0.244059,,,,,,,,,,,,,,,,,,
42,0.35,0.30193,1.551675,0.248731,0.390069,1.360755,-0.769658,0.2779,1.311869,-0.763213,0.331009,1.362324,-0.769222,0.241553,1.682599,0.229114,0.330032,1.365693,-0.80878,0.300134,1.363761,-0.768507,0.245599,1.550363,0.233197,0.293824,1.688153,0.244062,,,,,,,,,,,,,,,,,,
43,0.358333,0.301802,1.551682,0.248781,0.390062,1.360752,-0.769653,0.277911,1.311857,-0.763267,0.331008,1.362316,-0.769225,0.24142,1.682636,0.229187,0.330031,1.365689,-0.808783,0.300139,1.363739,-0.768501,0.245463,1.55037,0.233257,0.293678,1.688167,0.244073,,,,,,,,,,,,,,,,,,
44,0.366667,0.301639,1.551703,0.248809,0.390058,1.360753,-0.769654,0.277903,1.311845,-0.763275,0.331003,1.362315,-0.769223,0.241261,1.68265,0.229275,0.330032,1.365684,-0.80878,0.30015,1.363746,-0.768503,0.245325,1.550388,0.23331,0.293522,1.688178,0.24406,,,,,,,,,,,,,,,,,,
45,0.375,0.30148,1.551733,0.248808,0.390061,1.360752,-0.769651,0.277924,1.311857,-0.763278,0.331006,1.362315,-0.769223,0.241102,1.682663,0.229369,0.330036,1.365688,-0.808783,0.300138,1.363741,-0.768495,0.245175,1.550424,0.233343,0.29335,1.68821,0.244046,,,,,,,,,,,,,,,,,,
46,0.383333,0.301335,1.551755,0.248805,0.39006,1.360758,-0.769657,0.277917,1.311848,-0.763267,0.331009,1.362318,-0.769223,0.24093,1.682682,0.229483,0.330037,1.365686,-0.808784,0.300131,1.363753,-0.768506,0.245046,1.550444,0.233371,0.293145,1.688224,0.244074,,,,,,,,,,,,,,,,,,
47,0.391667,0.301177,1.551781,0.248772,0.390061,1.360756,-0.769658,0.277917,1.31187,-0.763164,0.33101,1.362321,-0.769226,0.240758,1.682699,0.229581,0.330031,1.365692,-0.80878,0.300147,1.363752,-0.768505,0.244926,1.550469,0.233372,0.292936,1.688224,0.244174,,,,,,,,,,,,,,,,,,
48,0.4,0.301001,1.551798,0.248664,0.390061,1.360754,-0.769653,0.277917,1.311876,-0.763188,0.330998,1.36232,-0.769218,0.240594,1.682725,0.229644,0.330032,1.365694,-0.808787,0.300143,1.363747,-0.768504,0.244791,1.550499,0.233395,0.292771,1.688286,0.24424,,,,,,,,,,,,,,,,,,
49,0.408333,0.300822,1.551814,0.248609,0.390061,1.360753,-0.769658,0.277927,1.311878,-0.763227,0.330998,1.362311,-0.769218,0.240431,1.682743,0.229635,0.33003,1.365689,-0.808787,0.300142,1.363758,-0.768516,0.244654,1.550512,0.233419,0.292619,1.688311,0.244292,,,,,,,,,,,,,,,,,,
50,0.416667,0.300642,1.551846,0.248514,0.390062,1.360764,-0.769669,0.277914,1.311893,-0.763271,0.33101,1.362324,-0.769229,0.240266,1.682752,0.229682,0.330033,1.365687,-0.808788,0.300144,1.363755,-0.768521,0.244501,1.550526,0.233443,0.292488,1.688331,0.244344,,,,,,,,,,,,,,,,,,
51,0.425,0.300478,1.551877,0.248455,0.390058,1.360758,-0.769662,0.277915,1.311872,-0.763232,0.330997,1.362317,-0.769221,0.240081,1.682765,0.229697,0.330033,1.365689,-0.808789,0.300144,1.363751,-0.768513,0.244318,1.550541,0.233463,0.292345,1.68837,0.244345,,,,,,,,,,,,,,,,,,
52,0.433333,0.300278,1.551869,0.248484,0.390061,1.360762,-0.769661,0.277919,1.311884,-0.763176,0.331009,1.362319,-0.769231,0.239893,1.682784,0.22969,0.330038,1.365685,-0.808784,0.300141,1.363754,-0.768511,0.244112,1.550568,0.233444,0.29214,1.688357,0.244428,,,,,,,,,,,,,,,,,,
53,0.441667,0.300126,1.551886,0.248468,0.39006,1.360753,-0.769665,0.277922,1.311869,-0.763241,0.331018,1.362311,-0.769235,0.239697,1.682799,0.229665,0.330037,1.365685,-0.808786,0.300153,1.363744,-0.768511,0.243907,1.550575,0.233365,0.291963,1.688371,0.244397,,,,,,,,,,,,,,,,,,
54,0.45,0.299974,1.551903,0.248509,0.390053,1.360752,-0.769654,0.277919,1.311849,-0.76329,0.331006,1.362313,-0.76922,0.239475,1.6828,0.229522,0.330034,1.36569,-0.808783,0.300139,1.363749,-0.768506,0.243711,1.550618,0.233275,0.291758,1.688398,0.24437,,,,,,,,,,,,,,,,,,
55,0.458333,0.299805,1.55191,0.248577,0.390053,1.360753,-0.769645,0.277903,1.311862,-0.763204,0.330993,1.36233,-0.769209,0.239274,1.682832,0.229484,0.33003,1.365699,-0.808778,0.30014,1.36375,-0.76849,0.243511,1.550658,0.233189,0.291532,1.688423,0.244256,,,,,,,,,,,,,,,,,,
56,0.466667,0.299658,1.551914,0.248576,0.390058,1.360759,-0.769652,0.27793,1.311876,-0.763233,0.331,1.362324,-0.76921,0.239066,1.682832,0.229453,0.330032,1.365691,-0.808778,0.300147,1.363764,-0.768506,0.243369,1.550649,0.233133,0.291353,1.688422,0.244185,,,,,,,,,,,,,,,,,,
57,0.475,0.299519,1.551914,0.248524,0.39006,1.360756,-0.769656,0.277912,1.311871,-0.763255,0.331003,1.362316,-0.769218,0.238857,1.682822,0.229442,0.330036,1.365687,-0.808785,0.300147,1.363755,-0.768512,0.243235,1.550641,0.233007,0.291129,1.688428,0.244085,,,,,,,,,,,,,,,,,,
58,0.483333,0.299338,1.551935,0.248408,0.390048,1.360749,-0.769655,0.277907,1.311868,-0.763304,0.330993,1.362312,-0.769214,0.238665,1.682824,0.229451,0.330037,1.365685,-0.808784,0.300139,1.363737,-0.768507,0.243067,1.550617,0.233037,0.29089,1.68843,0.243987,,,,,,,,,,,,,,,,,,
59,0.491667,0.299185,1.551941,0.248326,0.39006,1.360759,-0.769659,0.277914,1.311871,-0.763219,0.331011,1.362313,-0.769225,0.238493,1.682815,0.229419,0.330035,1.365685,-0.808783,0.300133,1.363744,-0.768503,0.242915,1.550618,0.233034,0.290702,1.688445,0.24388,,,,,,,,,,,,,,,,,,
60,0.5,0.298991,1.551942,0.24813,0.390048,1.360758,-0.769659,0.277918,1.311882,-0.763206,0.331019,1.362315,-0.769232,0.238326,1.682822,0.229357,0.330032,1.365688,-0.808785,0.300142,1.363746,-0.768504,0.242764,1.550617,0.233009,0.290549,1.688453,0.243831,,,,,,,,,,,,,,,,,,
61,0.508333,0.298827,1.551968,0.248006,0.39005,1.360759,-0.769647,0.27792,1.311861,-0.763307,0.33101,1.362317,-0.769219,0.238184,1.682839,0.229301,0.330033,1.365688,-0.808777,0.300146,1.363753,-0.768501,0.242613,1.550624,0.232964,0.290416,1.688467,0.243789,,,,,,,,,,,,,,,,,,
62,0.516667,0.298652,1.551989,0.247828,0.390059,1.360752,-0.769642,0.277941,1.311849,-0.763332,0.331003,1.362318,-0.769212,0.238058,1.682841,0.229239,0.330034,1.365692,-0.808774,0.300133,1.363755,-0.768494,0.242449,1.550649,0.232899,0.290291,1.68848,0.24375,,,,,,,,,,,,,,,,,,
63,0.525,0.29848,1.552013,0.247655,0.39006,1.360751,-0.769647,0.277913,1.31185,-0.763323,0.330998,1.362318,-0.769209,0.237898,1.682848,0.229179,0.330033,1.365687,-0.808773,0.300145,1.363739,-0.768495,0.242294,1.550653,0.232783,0.290148,1.68849,0.243679,,,,,,,,,,,,,,,,,,
64,0.533333,0.298334,1.552024,0.247543,0.390061,1.360755,-0.769654,0.277926,1.311866,-0.763247,0.331006,1.362315,-0.769222,0.237723,1.68285,0.229057,0.330034,1.365686,-0.808777,0.300144,1.363753,-0.768502,0.242108,1.55067,0.232634,0.289984,1.688499,0.243548,,,,,,,,,,,,,,,,,,
65,0.541667,0.298217,1.552037,0.24746,0.390056,1.360758,-0.769648,0.277907,1.311866,-0.763213,0.330998,1.362313,-0.769212,0.237499,1.682865,0.228805,0.330033,1.365683,-0.808774,0.300138,1.363741,-0.768496,0.241907,1.550686,0.232448,0.289835,1.688519,0.243421,,,,,,,,,,,,,,,,,,
66,0.55,0.298099,1.552053,0.247386,0.390061,1.360753,-0.769646,0.277916,1.311877,-0.763278,0.331003,1.362322,-0.769218,0.237291,1.682863,0.228648,0.330038,1.365687,-0.808776,0.30014,1.363747,-0.768496,0.241724,1.550691,0.232297,0.289612,1.688531,0.243159,,,,,,,,,,,,,,,,,,
67,0.558333,0.297987,1.552073,0.247292,0.390065,1.360757,-0.769649,0.277924,1.311879,-0.763261,0.331009,1.362319,-0.76921,0.237074,1.68288,0.228509,0.330031,1.365688,-0.808782,0.300135,1.363759,-0.768499,0.241559,1.55068,0.232178,0.289425,1.688563,0.242974,,,,,,,,,,,,,,,,,,
68,0.566667,0.297834,1.552092,0.247148,0.390051,1.360761,-0.769647,0.277927,1.311874,-0.763246,0.331005,1.36232,-0.769209,0.236872,1.682886,0.228413,0.330032,1.365692,-0.808773,0.300136,1.363747,-0.768491,0.241383,1.550683,0.232078,0.289144,1.68856,0.242813,,,,,,,,,,,,,,,,,,
69,0.575,0.297665,1.552111,0.246951,0.390061,1.360753,-0.769644,0.277898,1.311865,-0.763191,0.331004,1.362313,-0.769205,0.236678,1.682879,0.228371,0.330029,1.365693,-0.808772,0.300137,1.363743,-0.768488,0.241229,1.550682,0.232009,0.288943,1.688583,0.242646,,,,,,,,,,,,,,,,,,
70,0.583333,0.297462,1.552113,0.246703,0.390054,1.360753,-0.769645,0.277914,1.311853,-0.763277,0.330995,1.362305,-0.769205,0.236501,1.682867,0.228287,0.33003,1.365686,-0.80877,0.300146,1.363746,-0.768493,0.241071,1.550678,0.231934,0.288806,1.688575,0.242562,,,,,,,,,,,,,,,,,,
71,0.591667,0.297286,1.552141,0.246475,0.390054,1.360753,-0.769642,0.277904,1.31185,-0.763299,0.331006,1.362315,-0.769206,0.236334,1.68287,0.228227,0.330033,1.365684,-0.808769,0.300141,1.36375,-0.768495,0.240926,1.550674,0.231845,0.28865,1.688584,0.242467,,,,,,,,,,,,,,,,,,
72,0.6,0.297098,1.552161,0.246226,0.390055,1.36075,-0.76964,0.27791,1.311857,-0.763315,0.331002,1.362315,-0.769203,0.23615,1.682872,0.228122,0.330032,1.365691,-0.80877,0.300137,1.363747,-0.768488,0.240753,1.550684,0.231748,0.288491,1.688603,0.242327,,,,,,,,,,,,,,,,,,
73,0.608333,0.296887,1.552156,0.246071,0.390047,1.360757,-0.769641,0.277906,1.311853,-0.76334,0.331001,1.36232,-0.769209,0.235909,1.682865,0.227831,0.330028,1.365688,-0.808768,0.300139,1.363739,-0.768488,0.240569,1.550709,0.231571,0.288323,1.688612,0.24213,,,,,,,,,,,,,,,,,,
74,0.616667,0.296749,1.552152,0.245949,0.390047,1.360748,-0.769639,0.277907,1.311848,-0.763302,0.330996,1.362313,-0.769206,0.235688,1.682878,0.227638,0.330031,1.365687,-0.808771,0.300132,1.36375,-0.768494,0.24036,1.550751,0.23129,0.288083,1.688608,0.241849,,,,,,,,,,,,,,,,,,
75,0.625,0.296626,1.552148,0.245855,0.390054,1.360753,-0.769645,0.277894,1.311863,-0.76328,0.330996,1.362308,-0.769203,0.235471,1.682891,0.227429,0.330028,1.365685,-0.808771,0.300142,1.363752,-0.768497,0.240156,1.550714,0.231125,0.287868,1.688619,0.241588,,,,,,,,,,,,,,,,,,
76,0.633333,0.296493,1.552163,0.245732,0.390048,1.360754,-0.769644,0.277918,1.311867,-0.763284,0.330998,1.362312,-0.769211,0.235284,1.682901,0.227274,0.330034,1.365686,-0.808769,0.30012,1.363736,-0.768491,0.239982,1.550738,0.230952,0.287637,1.68864,0.241331,,,,,,,,,,,,,,,,,,
77,0.641667,0.296307,1.552181,0.245507,0.390057,1.360757,-0.769639,0.277906,1.311855,-0.76326,0.331006,1.362315,-0.76921,0.235101,1.682896,0.227153,0.330031,1.36569,-0.808773,0.300143,1.363738,-0.768496,0.23983,1.55073,0.230815,0.287476,1.688659,0.24117,,,,,,,,,,,,,,,,,,
78,0.65,0.296124,1.552181,0.245235,0.390053,1.360753,-0.769641,0.277909,1.311874,-0.763266,0.331003,1.362325,-0.76921,0.234956,1.682905,0.227006,0.330026,1.365685,-0.808772,0.300137,1.363743,-0.768497,0.239667,1.550718,0.230623,0.287351,1.688666,0.241048,,,,,,,,,,,,,,,,,,
79,0.658333,0.295962,1.552209,0.245019,0.390059,1.360759,-0.769647,0.277911,1.311862,-0.763254,0.330988,1.362328,-0.769199,0.234824,1.682913,0.226877,0.330029,1.365688,-0.808768,0.30013,1.363745,-0.768499,0.239527,1.550717,0.230513,0.287197,1.68867,0.240947,,,,,,,,,,,,,,,,,,
80,0.666667,0.295785,1.552216,0.244755,0.39005,1.360761,-0.769645,0.277894,1.311857,-0.763212,0.331001,1.362326,-0.76921,0.234681,1.682909,0.226715,0.330026,1.365692,-0.808771,0.300131,1.363742,-0.7685,0.239393,1.550711,0.23038,0.287064,1.688686,0.240763,,,,,,,,,,,,,,,,,,
81,0.675,0.295619,1.552225,0.244585,0.390046,1.360753,-0.769636,0.277908,1.311851,-0.763307,0.330993,1.362317,-0.769208,0.234527,1.682909,0.226499,0.330026,1.365681,-0.808766,0.300153,1.363736,-0.768509,0.239265,1.550693,0.230263,0.286926,1.688682,0.240559,,,,,,,,,,,,,,,,,,
82,0.683333,0.29549,1.552245,0.244357,0.390049,1.360757,-0.769646,0.277925,1.311853,-0.763239,0.330998,1.362314,-0.769212,0.234344,1.682905,0.226159,0.33003,1.365689,-0.808767,0.300145,1.363742,-0.768509,0.239142,1.550684,0.230135,0.286738,1.688678,0.240269,,,,,,,,,,,,,,,,,,
83,0.691667,0.295411,1.552256,0.244249,0.390063,1.360758,-0.769643,0.277909,1.311843,-0.763361,0.330991,1.362317,-0.769204,0.234204,1.68292,0.225919,0.330027,1.365689,-0.808767,0.300138,1.363735,-0.768512,0.239,1.550694,0.229904,0.286584,1.688682,0.240021,,,,,,,,,,,,,,,,,,
84,0.7,0.295335,1.552263,0.244124,0.390051,1.360762,-0.769647,0.27791,1.311851,-0.763321,0.330993,1.362321,-0.769208,0.234063,1.682923,0.225725,0.330024,1.365689,-0.808769,0.300149,1.363744,-0.768517,0.238845,1.550716,0.229612,0.286435,1.688687,0.239735,,,,,,,,,,,,,,,,,,
