18,0.15,0.732621,1.323006,-0.685728,0.644161,1.32454,-0.700837,0.673368,1.324009,-0.695486,0.680436,1.326716,-0.734977,0.497729,1.295236,0.101015,0.457376,1.15641,0.076465,0.621467,1.274735,-0.694923,0.445147,1.287846,0.087558,0.514148,1.159804,0.089696,,,,,,
19,0.158333,0.732627,1.323009,-0.685733,0.644162,1.32454,-0.700836,0.673398,1.323993,-0.695484,0.680432,1.326716,-0.734976,0.497697,1.295282,0.10089,0.457381,1.15647,0.07638,0.62147,1.274727,-0.69493,0.44514,1.287911,0.087521,0.51415,1.15987,0.089555,,,,,,
20,0.166667,0.732631,1.323005,-0.685735,0.644163,1.324535,-0.700833,0.673389,1.323991,-0.695486,0.680431,1.326709,-0.734971,0.49772,1.295347,0.100873,0.457381,1.156514,0.076306,0.621462,1.274724,-0.694914,0.445137,1.28795,0.08749,0.514164,1.15991,0.089442,,,,,,
21,0.175,0.732627,1.322998,-0.685739,0.644174,1.324528,-0.700836,0.673365,1.324004,-0.69549,0.680432,1.326702,-0.734968,0.497725,1.295371,0.100838,0.457381,1.156543,0.076164,0.621477,1.274724,-0.694931,0.445143,1.287975,0.087452,0.514173,1.15994,0.089351,,,,,,
22,0.183333,0.732605,1.323024,-0.685731,0.644166,1.324537,-0.700839,0.673397,1.323988,-0.695492,0.68043,1.326713,-0.734979,0.497721,1.295402,0.10079,0.457388,1.156571,0.076108,0.621455,1.274732,-0.694912,0.445133,1.28802,0.087384,0.514165,1.159967,0.089191,,,,,,
23,0.191667,0.732626,1.323005,-0.685739,0.644157,1.324539,-0.700828,0.673369,1.324006,-0.695482,0.680435,1.326715,-0.734978,0.497721,1.295435,0.100742,0.457381,1.156612,0.076066,0.621459,1.274729,-0.694931,0.445136,1.288035,0.087382,0.514162,1.160005,0.089113,,,,,,
24,0.2,0.73264,1.322998,-0.685727,0.644168,1.324535,-0.700833,0.673393,1.323992,-0.695483,0.680425,1.326712,-0.734972,0.497726,1.295472,0.100698,0.457393,1.156647,0.076,0.62147,1.274714,-0.694936,0.445126,1.288072,0.087343,0.514176,1.160029,0.089048,,,,,,
25,0.208333,0.732621,1.322997,-0.685724,0.644153,1.324531,-0.700827,0.673363,1.324009,-0.695484,0.680417,1.326717,-0.734972,0.497731,1.295496,0.100637,0.457401,1.156667,0.075952,0.621451,1.274719,-0.694921,0.445146,1.288085,0.087324,0.514189,1.160043,0.089019,,,,,,
26,0.216667,0.732631,1.323007,-0.685741,0.644168,1.324531,-0.70083,0.673397,1.323988,-0.695486,0.680424,1.326719,-0.734973,0.49774,1.29551,0.100589,0.457427,1.156685,0.075881,0.621454,1.274728,-0.694915,0.445164,1.28811,0.087295,0.514204,1.160067,0.088942,,,,,,
27,0.225,0.732626,1.323004,-0.685738,0.644166,1.324535,-0.700832,0.673367,1.324006,-0.695488,0.680426,1.326713,-0.734971,0.497763,1.295549,0.100534,0.45743,1.156719,0.075817,0.621455,1.27472,-0.694918,0.445182,1.288136,0.087251,0.514234,1.160104,0.088875,,,,,,
28,0.233333,0.732632,1.322999,-0.685733,0.644159,1.324535,-0.700827,0.673373,1.32401,-0.695487,0.680432,1.326708,-0.734975,0.49779,1.295587,0.10047,0.457447,1.156762,0.075723,0.621451,1.274734,-0.694916,0.445189,1.288192,0.087165,0.514261,1.160148,0.088794,,,,,,
29,0.241667,0.732622,1.323006,-0.685732,0.644153,1.324532,-0.700833,0.673361,1.324002,-0.69549,0.680426,1.326711,-0.734975,0.497806,1.295634,0.100385,0.457478,1.156809,0.075631,0.621452,1.274723,-0.694915,0.445219,1.28823,0.087123,0.514309,1.160188,0.088645,,,,,,
30,0.25,0.732637,1.323004,-0.685739,0.644164,1.324533,-0.70083,0.673367,1.324002,-0.695477,0.680418,1.326712,-0.734972,0.497828,1.295706,0.100306,0.457514,1.156887,0.075517,0.621453,1.274721,-0.69491,0.445255,1.288268,0.087102,0.514334,1.160271,0.088538,,,,,,
31,0.258333,0.732625,1.323004,-0.685727,0.644158,1.324541,-0.700836,0.673365,1.324012,-0.695482,0.680423,1.326723,-0.73498,0.497857,1.295787,0.100236,0.457544,1.156989,0.075375,0.621446,1.274728,-0.694897,0.445293,1.288343,0.087055,0.514372,1.160355,0.08842,,,,,,
32,0.266667,0.732628,1.323013,-0.68574,0.644163,1.324536,-0.700832,0.673366,1.324007,-0.69548,0.680425,1.326715,-0.734976,0.497879,1.295849,0.100184,0.457592,1.157086,0.075186,0.62145,1.274728,-0.694911,0.445328,1.288406,0.087008,0.514417,1.160428,0.088307,,,,,,
33,0.275,0.732634,1.323004,-0.685744,0.644157,1.324534,-0.700823,0.673364,1.324008,-0.695487,0.680425,1.326715,-0.734976,0.497923,1.295915,0.100113,0.457655,1.157201,0.075002,0.621436,1.274722,-0.69492,0.445359,1.288466,0.086949,0.514471,1.160506,0.088162,,,,,,
34,0.283333,0.732629,1.323006,-0.68574,0.644157,1.324532,-0.700832,0.673391,1.323993,-0.695482,0.680428,1.326712,-0.734976,0.497952,1.295979,0.100066,0.457679,1.157297,0.07483,0.621444,1.274729,-0.694906,0.445383,1.288532,0.086906,0.514536,1.160632,0.087978,,,,,,
35,0.291667,0.732635,1.322997,-0.68573,0.64416,1.324539,-0.700836,0.673372,1.324007,-0.695487,0.680431,1.326714,-0.73497,0.497986,1.296033,0.100019,0.457713,1.157388,0.074673,0.621465,1.274716,-0.694918,0.445412,1.288587,0.086871,0.514574,1.160705,0.087832,,,,,,
36,0.3,0.73263,1.322998,-0.685723,0.644176,1.32453,-0.70083,0.673398,1.323985,-0.695484,0.680432,1.32671,-0.734971,0.498012,1.296094,0.09995,0.457727,1.157472,0.0745,0.621457,1.274731,-0.694914,0.445433,1.288641,0.086809,0.514616,1.160787,0.087697,,,,,,
37,0.308333,0.732629,1.323005,-0.685731,0.644163,1.324539,-0.700825,0.673371,1.324009,-0.695481,0.680432,1.326715,-0.734974,0.498069,1.296143,0.099883,0.457744,1.157554,0.074376,0.621464,1.274725,-0.694912,0.445457,1.288705,0.086745,0.51465,1.160855,0.08761,,,,,,
38,0.316667,0.732628,1.323003,-0.685732,0.644163,1.32454,-0.700829,0.673397,1.323988,-0.695474,0.680422,1.326716,-0.734973,0.498102,1.296189,0.099832,0.457765,1.157614,0.074242,0.621459,1.274715,-0.694912,0.445474,1.288745,0.086701,0.514682,1.160911,0.087503,,,,,,
39,0.325,0.732631,1.322994,-0.685728,0.644169,1.32453,-0.70083,0.673404,1.323986,-0.695489,0.680429,1.326712,-0.734977,0.498128,1.296223,0.099758,0.45779,1.157648,0.074145,0.62146,1.274721,-0.694922,0.445498,1.288781,0.086644,0.514722,1.160952,0.087383,,,,,,
40,0.333333,0.732631,1.323005,-0.685734,0.644162,1.324533,-0.700822,0.6734,1.323988,-0.695475,0.680432,1.326713,-0.734972,0.498161,1.29627,0.0997,0.457805,1.157712,0.074042,0.621456,1.27473,-0.694905,0.445506,1.288833,0.086582,0.514754,1.161011,0.087283,,,,,,
41,0.341667,0.732623,1.323011,-0.685728,0.644159,1.324539,-0.700828,0.673367,1.324013,-0.695481,0.680421,1.326717,-0.734966,0.498187,1.296301,0.09965,0.457828,1.157765,0.073948,0.621458,1.274718,-0.694926,0.445529,1.28893,0.086555,0.514788,1.161042,0.087208,,,,,,
42,0.35,0.732623,1.323008,-0.685735,0.644166,1.32453,-0.700826,0.673368,1.324005,-0.695484,0.680423,1.326709,-0.73497,0.498232,1.296307,0.099585,0.45784,1.157777,0.073858,0.621451,1.274727,-0.694901,0.445525,1.288932,0.086398,0.514812,1.161059,0.087108,,,,,,
43,0.358333,0.732628,1.323009,-0.685729,0.64417,1.324531,-0.700833,0.673398,1.323989,-0.695482,0.680433,1.326706,-0.734968,0.498254,1.29634,0.099487,0.457863,1.157804,0.073775,0.621455,1.274716,-0.694922,0.445553,1.28895,0.086342,0.514831,1.161074,0.087018,,,,,,
44,0.366667,0.73263,1.323007,-0.685732,0.644173,1.324542,-0.70083,0.673363,1.32401,-0.695476,0.680428,1.326718,-0.734971,0.498291,1.29638,0.099413,0.457873,1.157842,0.073698,0.621456,1.274717,-0.69491,0.4456,1.289011,0.086359,0.514851,1.161105,0.086949,,,,,,
45,0.375,0.73263,1.323011,-0.685732,0.644168,1.324543,-0.700841,0.673403,1.323988,-0.695479,0.680437,1.32671,-0.734974,0.49832,1.296399,0.09935,0.457883,1.157858,0.073615,0.621452,1.27472,-0.694904,0.445592,1.289009,0.086217,0.514863,1.161118,0.086892,,,,,,
46,0.383333,0.732636,1.323005,-0.685735,0.644168,1.324539,-0.700835,0.673394,1.323996,-0.695489,0.680428,1.326714,-0.734976,0.498346,1.296418,0.099294,0.457891,1.157872,0.073546,0.621468,1.274724,-0.694923,0.445654,1.289068,0.086195,0.514881,1.161144,0.086809,,,,,,
47,0.391667,0.732632,1.323005,-0.685733,0.644175,1.324534,-0.700824,0.673373,1.324006,-0.695484,0.680432,1.326712,-0.734967,0.498374,1.296437,0.099252,0.457905,1.157891,0.073478,0.621443,1.274727,-0.694895,0.445629,1.289088,0.086044,0.514895,1.161164,0.086734,,,,,,
48,0.4,0.732644,1.323002,-0.685742,0.644169,1.324538,-0.700836,0.673412,1.32399,-0.695489,0.680436,1.326708,-0.734976,0.49839,1.296459,0.099168,0.457908,1.157919,0.07337,0.621459,1.27473,-0.694898,0.445665,1.289121,0.08609,0.514899,1.161196,0.086638,,,,,,
49,0.408333,0.732625,1.323012,-0.685738,0.64417,1.324538,-0.700835,0.673363,1.324007,-0.695485,0.680436,1.326724,-0.734977,0.498395,1.296492,0.099109,0.457913,1.15795,0.07328,0.621454,1.27473,-0.694916,0.445666,1.289148,0.086027,0.514923,1.16123,0.086499,,,,,,
50,0.416667,0.732638,1.323014,-0.685736,0.644171,1.32454,-0.700829,0.673391,1.323986,-0.695477,0.680432,1.326718,-0.734978,0.498413,1.296505,0.099054,0.457923,1.157971,0.07319,0.621448,1.274738,-0.694897,0.445676,1.28916,0.086013,0.514927,1.161252,0.086389,,,,,,
51,0.425,0.732632,1.323,-0.685731,0.644165,1.324534,-0.700828,0.673366,1.324003,-0.695481,0.680428,1.32671,-0.734971,0.498429,1.296525,0.098984,0.457938,1.157977,0.073089,0.621442,1.274716,-0.69491,0.445686,1.289175,0.085938,0.514938,1.161266,0.086272,,,,,,
52,0.433333,0.732626,1.323003,-0.685731,0.64416,1.32453,-0.700821,0.673362,1.32401,-0.695481,0.68043,1.326711,-0.73497,0.498443,1.296542,0.098909,0.457938,1.158014,0.072961,0.621456,1.274713,-0.694915,0.445687,1.289201,0.085883,0.514941,1.161288,0.086165,,,,,,
53,0.441667,0.732626,1.323002,-0.685724,0.644161,1.324538,-0.700831,0.673397,1.32399,-0.695479,0.680436,1.326714,-0.73498,0.498452,1.296552,0.098843,0.457954,1.158002,0.072876,0.621463,1.274718,-0.694899,0.445698,1.289206,0.085844,0.514949,1.161297,0.086055,,,,,,
54,0.45,0.732631,1.323002,-0.685738,0.644171,1.324536,-0.700835,0.673407,1.323985,-0.695484,0.68043,1.326719,-0.734983,0.498472,1.296555,0.098775,0.457969,1.157989,0.07279,0.621464,1.274726,-0.694928,0.445672,1.289203,0.085645,0.514973,1.161297,0.085933,,,,,,
55,0.458333,0.732627,1.323,-0.685728,0.644161,1.324537,-0.700834,0.673367,1.324004,-0.695482,0.680422,1.326714,-0.734973,0.498495,1.296569,0.098688,0.458009,1.158001,0.072633,0.621458,1.274719,-0.694911,0.445681,1.289213,0.085593,0.514989,1.161301,0.085824,,,,,,
56,0.466667,0.732625,1.323,-0.685724,0.644164,1.324531,-0.70083,0.673404,1.323996,-0.695484,0.680419,1.326715,-0.734969,0.498511,1.296597,0.098617,0.458037,1.15801,0.072577,0.62145,1.274727,-0.694912,0.445702,1.289224,0.08555,0.515019,1.161327,0.085721,,,,,,
57,0.475,0.732623,1.32301,-0.685728,0.644166,1.324535,-0.700839,0.673389,1.323993,-0.695483,0.680433,1.326718,-0.73498,0.498546,1.29661,0.098526,0.458068,1.158018,0.072517,0.621443,1.274729,-0.694905,0.445717,1.289224,0.085496,0.515078,1.161398,0.08556,,,,,,
58,0.483333,0.732632,1.323013,-0.685742,0.644162,1.324529,-0.700828,0.673394,1.323986,-0.695481,0.680433,1.326715,-0.734977,0.498575,1.296628,0.098433,0.458103,1.158017,0.07245,0.621442,1.274733,-0.694898,0.445731,1.289233,0.085444,0.515103,1.16136,0.085525,,,,,,
59,0.491667,0.732633,1.323006,-0.685732,0.644166,1.324538,-0.700835,0.673372,1.324014,-0.695484,0.680432,1.326705,-0.734975,0.498594,1.296633,0.098397,0.45816,1.158052,0.072356,0.621476,1.274721,-0.694923,0.445747,1.289242,0.085386,0.515129,1.161377,0.085442,,,,,,
60,0.5,0.732638,1.323005,-0.685747,0.644174,1.324541,-0.700839,0.673404,1.323985,-0.695486,0.680435,1.326713,-0.73498,0.498621,1.296646,0.098313,0.458203,1.158049,0.072283,0.621389,1.274704,-0.694874,0.445763,1.289238,0.085324,0.51517,1.161375,0.085394,,,,,,
61,0.508333,0.73264,1.322998,-0.685739,0.644158,1.324537,-0.700836,0.673401,1.323993,-0.695492,0.680436,1.326713,-0.734982,0.498655,1.296652,0.098244,0.458249,1.158043,0.072209,0.621446,1.274727,-0.694906,0.445796,1.289238,0.08526,0.515203,1.161373,0.085319,,,,,,
62,0.516667,0.732625,1.323004,-0.685732,0.644157,1.324529,-0.700832,0.673404,1.323992,-0.695486,0.680432,1.326713,-0.734978,0.498675,1.29668,0.098187,0.458285,1.158063,0.072137,0.621456,1.274718,-0.694907,0.445811,1.289261,0.085206,0.515237,1.161401,0.085246,,,,,,
63,0.525,0.732628,1.322995,-0.685729,0.644167,1.324537,-0.700829,0.673397,1.323984,-0.695478,0.680424,1.326717,-0.734973,0.498697,1.296689,0.098136,0.45834,1.15807,0.072098,0.621455,1.274717,-0.69491,0.445834,1.289273,0.085135,0.5153,1.161419,0.085168,,,,,,
64,0.533333,0.73263,1.322998,-0.685731,0.644167,1.324538,-0.700834,0.673402,1.323988,-0.695478,0.680431,1.326716,-0.734977,0.498729,1.296689,0.098093,0.458394,1.158083,0.072031,0.621454,1.27473,-0.694918,0.445861,1.28928,0.085067,0.515354,1.161438,0.085075,,,,,,
65,0.541667,0.732632,1.323008,-0.685736,0.644159,1.324537,-0.700832,0.673404,1.32399,-0.695484,0.680432,1.326717,-0.734977,0.498751,1.296696,0.098032,0.458445,1.158075,0.071969,0.621443,1.274725,-0.69489,0.445893,1.289282,0.084997,0.515409,1.161438,0.084991,,,,,,
66,0.55,0.732629,1.323008,-0.685736,0.644164,1.324544,-0.700832,0.6734,1.323995,-0.695486,0.680435,1.326718,-0.734974,0.498789,1.296697,0.097963,0.458501,1.158075,0.071903,0.621442,1.274732,-0.694887,0.445922,1.289278,0.084943,0.515455,1.16145,0.084894,,,,,,
67,0.558333,0.73262,1.323008,-0.685729,0.644163,1.324529,-0.700826,0.673402,1.323985,-0.695474,0.68043,1.326713,-0.734972,0.498814,1.296702,0.097921,0.458553,1.158081,0.071846,0.621443,1.274738,-0.694895,0.445971,1.289267,0.084896,0.515516,1.161459,0.084809,,,,,,
68,0.566667,0.732638,1.323001,-0.685733,0.644165,1.324534,-0.700829,0.673405,1.323983,-0.695482,0.680438,1.326709,-0.734977,0.498847,1.296681,0.097895,0.458619,1.158065,0.071793,0.621459,1.274723,-0.694905,0.446005,1.289256,0.084821,0.515572,1.161448,0.084743,,,,,,
69,0.575,0.732636,1.322996,-0.685735,0.644171,1.324529,-0.700835,0.673409,1.323983,-0.695484,0.680431,1.326712,-0.734983,0.498879,1.29667,0.097872,0.458677,1.158056,0.071739,0.621463,1.274719,-0.694917,0.44604,1.289226,0.084724,0.515619,1.161436,0.084697,,,,,,
70,0.583333,0.732639,1.323007,-0.685734,0.644167,1.324533,-0.700828,0.6734,1.323994,-0.69548,0.680442,1.32671,-0.734973,0.498911,1.296684,0.097836,0.458735,1.158071,0.071675,0.621475,1.274717,-0.694941,0.44609,1.289242,0.084678,0.515666,1.161469,0.084617,,,,,,
71,0.591667,0.732641,1.323002,-0.685737,0.64417,1.324541,-0.700825,0.673405,1.323994,-0.695481,0.680441,1.326713,-0.734972,0.498944,1.296705,0.097778,0.458788,1.158102,0.071591,0.621463,1.274727,-0.694899,0.446144,1.28926,0.084619,0.51572,1.161505,0.084514,,,,,,
72,0.6,0.732633,1.323007,-0.685735,0.644174,1.324541,-0.700828,0.673371,1.324007,-0.695478,0.680439,1.326716,-0.734975,0.498978,1.296713,0.097736,0.458844,1.158112,0.071517,0.62146,1.274732,-0.694902,0.446202,1.289264,0.084553,0.515783,1.161503,0.084451,,,,,,
73,0.608333,0.732634,1.323001,-0.685726,0.644165,1.324535,-0.70083,0.673405,1.32399,-0.695474,0.680433,1.326712,-0.734976,0.499014,1.296732,0.097667,0.458895,1.15813,0.071451,0.621442,1.274726,-0.694908,0.446258,1.289269,0.084497,0.515839,1.161533,0.084366,,,,,,
74,0.616667,0.732628,1.323009,-0.685732,0.644166,1.324537,-0.700821,0.673371,1.324005,-0.69548,0.680429,1.326717,-0.734973,0.499048,1.296757,0.097616,0.45894,1.158156,0.071371,0.621453,1.274724,-0.694903,0.446321,1.289288,0.08443,0.515885,1.161562,0.084274,,,,,,
75,0.625,0.73264,1.322996,-0.685727,0.644163,1.324532,-0.700828,0.673374,1.324004,-0.695481,0.680432,1.326708,-0.734971,0.499089,1.296788,0.097513,0.458987,1.158158,0.071318,0.621448,1.274719,-0.694883,0.446363,1.289284,0.08438,0.515926,1.161579,0.084188,,,,,,
76,0.633333,0.732636,1.322995,-0.685729,0.644165,1.32454,-0.700838,0.673377,1.324005,-0.695487,0.680436,1.326711,-0.734974,0.499121,1.296795,0.097484,0.459033,1.158172,0.071238,0.62145,1.274725,-0.694892,0.44641,1.289286,0.084346,0.515973,1.161589,0.084131,,,,,,
77,0.641667,0.732632,1.323014,-0.685739,0.644162,1.324544,-0.700833,0.67341,1.323994,-0.695485,0.68043,1.326719,-0.734978,0.499153,1.296809,0.097467,0.459098,1.158188,0.071109,0.62146,1.274727,-0.694897,0.446448,1.289308,0.084306,0.516015,1.161609,0.084058,,,,,,
78,0.65,0.732634,1.323,-0.685737,0.644163,1.324535,-0.700827,0.673398,1.323987,-0.695476,0.68043,1.326715,-0.734976,0.499183,1.29681,0.097427,0.459141,1.15819,0.071043,0.621455,1.274715,-0.694906,0.446479,1.289307,0.084295,0.516063,1.161616,0.083992,,,,,,
79,0.658333,0.73263,1.322997,-0.685726,0.644161,1.324531,-0.700825,0.673368,1.324007,-0.695483,0.680431,1.326714,-0.734976,0.499225,1.296798,0.097439,0.459178,1.15818,0.070984,0.621456,1.27472,-0.694903,0.446526,1.289287,0.084272,0.51611,1.161609,0.083953,,,,,,
80,0.666667,0.732627,1.323004,-0.685733,0.644163,1.324538,-0.700831,0.673399,1.323992,-0.69548,0.680432,1.326713,-0.734971,0.499256,1.296788,0.09738,0.459221,1.158192,0.070878,0.621453,1.274714,-0.694905,0.44657,1.289293,0.084212,0.51614,1.161602,0.083899,,,,,,
81,0.675,0.732627,1.323004,-0.685732,0.644162,1.324535,-0.700829,0.673389,1.323994,-0.695478,0.680433,1.326714,-0.73498,0.499296,1.296767,0.097316,0.459241,1.158177,0.070829,0.621459,1.274726,-0.694917,0.446601,1.289285,0.084171,0.516156,1.161589,0.083831,,,,,,
82,0.683333,0.732631,1.323004,-0.685739,0.644168,1.324531,-0.700831,0.673368,1.324008,-0.695483,0.680432,1.326706,-0.734969,0.499335,1.296745,0.097264,0.45924,1.158133,0.070712,0.621471,1.274715,-0.694908,0.446645,1.289265,0.084121,0.516186,1.16157,0.083789,,,,,,
83,0.691667,0.73263,1.322994,-0.685729,0.644167,1.32453,-0.70083,0.673376,1.324002,-0.695487,0.680428,1.326711,-0.734975,0.499378,1.296728,0.09721,0.459258,1.158118,0.070673,0.621458,1.274713,-0.694917,0.446688,1.289284,0.084038,0.516215,1.161538,0.08374,,,,,,
84,0.7,0.732631,1.323004,-0.685729,0.644168,1.324537,-0.700834,0.673394,1.323987,-0.695483,0.680424,1.326713,-0.734971,0.499411,1.296721,0.09717,0.459273,1.158114,0.070639,0.62145,1.274718,-0.694908,0.446744,1.289282,0.083997,0.516234,1.16153,0.083707,,,,,,
85,0.708333,0.732635,1.322995,-0.685729,0.644168,1.32453,-0.700826,0.673405,1.323988,-0.695486,0.680422,1.326713,-0.734973,0.499459,1.296721,0.097119,0.4593,1.158106,0.070601,0.621461,1.274723,-0.694907,0.446788,1.289282,0.083952,0.516281,1.161506,0.083705,,,,,,
86,0.716667,0.73263,1.323,-0.685733,0.644165,1.324526,-0.700836,0.673401,1.323986,-0.695481,0.680432,1.326716,-0.734981,0.499514,1.296713,0.097081,0.459347,1.158101,0.070578,0.621457,1.274723,-0.694914,0.446828,1.289286,0.083895,0.516318,1.161509,0.08365,,,,,,
87,0.725,0.73263,1.323004,-0.685734,0.644158,1.324537,-0.700833,0.673399,1.323989,-0.695485,0.680421,1.326714,-0.734966,0.499589,1.296713,0.097018,0.459382,1.158115,0.070542,0.621439,1.274722,-0.694912,0.44687,1.289305,0.08386,0.516367,1.161509,0.083618,,,,,,
88,0.733333,0.732626,1.323004,-0.685734,0.644166,1.324536,-0.700835,0.673357,1.32401,-0.695486,0.680425,1.326716,-0.734972,0.499655,1.296741,0.096938,0.459425,1.158136,0.070493,0.621452,1.274713,-0.694916,0.446921,1.289325,0.083813,0.516414,1.161517,0.083584,,,,,,
89,0.741667,0.732621,1.323013,-0.685737,0.644155,1.324542,-0.700833,0.673386,1.323993,-0.695488,0.680426,1.326718,-0.734974,0.499723,1.296769,0.096847,0.459479,1.158164,0.070434,0.621444,1.274724,-0.694902,0.446966,1.289352,0.083754,0.51646,1.161525,0.083534,,,,,,
90,0.75,0.732627,1.323001,-0.685738,0.64416,1.324536,-0.700833,0.673364,1.324006,-0.695487,0.680427,1.326709,-0.734978,0.499816,1.296778,0.096793,0.459527,1.158185,0.070361,0.621457,1.274719,-0.6949,0.447027,1.289376,0.083689,0.516524,1.161541,0.083459,,,,,,
