0	-3.0772	0.0041046	-0.0035481	0.80446
0.008333	-3.1461	0.0039807	-0.0035491	0.80444
0.016667	-3.1975	0.0038583	-0.0036008	0.80444
0.025	-3.189	0.0037489	-0.0036028	0.80444
0.033333	-3.2369	0.0036772	-0.0036525	0.80441
0.041667	-3.3002	0.0036068	-0.0036505	0.80437
0.05	-3.3302	0.0035507	-0.0036496	0.80434
0.058333	-3.403	0.0034953	-0.0036464	0.80428
0.066667	-3.394	0.0034549	-0.0036962	0.80426
0.075	-3.4243	0.0034142	-0.0037171	0.80419
0.083333	-3.4995	0.0033741	-0.0037649	0.80414
0.091667	-3.4922	0.0033463	-0.0038096	0.80406
0.1	-3.4923	0.0033173	-0.0038045	0.80397
0.10833	-3.4606	0.0032983	-0.0038988	0.80388
0.11667	-3.4348	0.003288	-0.0039182	0.80379
0.125	-3.4162	0.0032835	-0.0039884	0.80372
0.13333	-3.4061	0.003283	-0.0040077	0.80363
0.14167	-3.356	0.0032736	-0.004077	0.80354
0.15	-3.2954	0.0032839	-0.004121	0.80345
0.15833	-3.2282	0.0033116	-0.0042141	0.80336
0.16667	-3.2073	0.0033143	-0.00421	0.8033
0.175	-3.2321	0.0033253	-0.0042547	0.80322
0.18333	-3.1866	0.0033427	-0.0042988	0.80313
0.19167	-3.1441	0.00335	-0.0042958	0.80309
0.2	-3.14	0.0033523	-0.0043421	0.80303
0.20833	-3.1377	0.0033494	-0.0043644	0.80299
0.21667	-3.1195	0.0033446	-0.0043855	0.80293
0.225	-3.1062	0.0033373	-0.0043816	0.80287
0.23333	-3.1269	0.0033299	-0.004451	0.80278
0.24167	-3.07	0.0033136	-0.0044698	0.80269
0.25	-3.0461	0.0033018	-0.0045642	0.8026
0.25833	-3.0371	0.0032869	-0.0046327	0.80249
0.26667	-3.0776	0.0032656	-0.0046757	0.80238
0.275	-3.0873	0.0032422	-0.0047678	0.80226
0.28333	-3.0645	0.0032251	-0.0048353	0.80214
0.29167	-3.0619	0.0032107	-0.0049036	0.80203
0.3	-3.0637	0.0032034	-0.0049709	0.80191
0.30833	-3.079	0.003187	-0.00504	0.80182
0.31667	-3.0773	0.0031794	-0.0050593	0.80173
0.325	-3.054	0.0031629	-0.0051033	0.80164
0.33333	-3.0525	0.0031552	-0.0051478	0.80155
0.34167	-3.0572	0.0031393	-0.0051936	0.80148
0.35	-3.0845	0.0031399	-0.0052115	0.80137
0.35833	-3.0667	0.0031344	-0.0052309	0.80129
0.36667	-3.0207	0.0031138	-0.0052525	0.80123
0.375	-3.0739	0.0031189	-0.0052715	0.80114
0.38333	-3.0574	0.0030994	-0.0052927	0.80108
0.39167	-3.0968	0.0031066	-0.0053118	0.801
0.4	-3.0326	0.0031025	-0.0053327	0.80093
0.40833	-3.0117	0.0031103	-0.0053516	0.80084
0.41667	-2.9778	0.0031102	-0.0053969	0.80077
0.425	-2.9705	0.0031107	-0.0053907	0.80068
0.43333	-2.9682	0.0031236	-0.0053844	0.80059
0.44167	-2.9354	0.0031268	-0.0054042	0.80051
0.45	-2.9748	0.0031394	-0.0053961	0.80039
0.45833	-2.9796	0.0031318	-0.0053892	0.80029
0.46667	-2.9426	0.0031211	-0.0053846	0.80022
0.475	-2.8604	0.0031	-0.0054035	0.80012
0.48333	-2.8582	0.0030907	-0.0053993	0.80006
0.49167	-2.8812	0.0030705	-0.0054197	0.79998
0.5	-2.8758	0.0030518	-0.0053904	0.79991
0.50833	-2.8694	0.0030247	-0.0054107	0.79984
0.51667	-2.8772	0.0030141	-0.0054562	0.79977
0.525	-2.8657	0.0029823	-0.0054523	0.7997
0.53333	-2.8631	0.0029543	-0.0054479	0.79963
0.54167	-2.8555	0.0029265	-0.0054433	0.79955
0.55	-2.8265	0.0028971	-0.0054636	0.79947
0.55833	-2.8141	0.00286	-0.0054598	0.79941
0.56667	-2.8377	0.0028221	-0.0054314	0.79935
0.575	-2.873	0.0027866	-0.0054029	0.79929
0.58333	-2.8648	0.0027497	-0.0054242	0.79922
0.59167	-2.8621	0.0027186	-0.0054441	0.79914
0.6	-2.8791	0.0026771	-0.0054402	0.79907
0.60833	-2.8646	0.0026395	-0.0054357	0.79899
0.61667	-2.8608	0.0026037	-0.0055058	0.79891
0.625	-2.8206	0.0025741	-0.005501	0.79883
0.63333	-2.8349	0.0025431	-0.0054978	0.79877
0.64167	-2.8735	0.0025072	-0.0054935	0.7987
0.65	-2.8578	0.0024804	-0.0054906	0.79865
0.65833	-2.8821	0.0024407	-0.0054889	0.79862
0.66667	-2.909	0.0024155	-0.0054843	0.79854
0.675	-2.8874	0.0023977	-0.0054807	0.79848
0.68333	-2.9213	0.0023807	-0.0054264	0.79842
0.69167	-2.937	0.0023578	-0.0053978	0.79836
0.7	-2.9395	0.0023369	-0.0053954	0.79832
0.70833	-2.9539	0.0022983	-0.0053933	0.79828
0.71667	-2.9473	0.0022612	-0.0053905	0.79823
0.725	-2.9305	0.0022189	-0.005388	0.79818
0.73333	-2.9217	0.0021785	-0.0053846	0.79812
0.74167	-2.9188	0.0021365	-0.0054553	0.79804
0.75	-2.9173	0.0020812	-0.005451	0.79796
0.75833	-2.9495	0.0020314	-0.0054465	0.79788
0.76667	-2.9211	0.001974	-0.0054944	0.79783
0.775	-2.9152	0.0019342	-0.0055169	0.79779
0.78333	-2.9284	0.0018931	-0.0055399	0.79774
0.79167	-2.9364	0.0018549	-0.0055387	0.79772
0.8	-2.9172	0.0018179	-0.0054877	0.79769
0.80833	-2.916	0.0017985	-0.0054344	0.79764
0.81667	-2.9103	0.0017698	-0.0054333	0.79762
0.825	-2.9283	0.001737	-0.0054317	0.79759
0.83333	-2.9416	0.0016998	-0.0053798	0.79755
0.84167	-2.9238	0.0016616	-0.0053786	0.79752
0.85	-2.9459	0.001622	-0.0053537	0.79752
0.85833	-2.9883	0.0015945	-0.0053501	0.79745
0.86667	-2.9889	0.0015328	-0.0053243	0.79743
0.875	-2.9774	0.001487	-0.0053222	0.79738
0.88333	-2.9803	0.0014442	-0.0053459	0.79735
0.89167	-2.9863	0.0014004	-0.005344	0.79731
0.9	-2.96	0.0013569	-0.005366	0.79726
0.90833	-2.9664	0.0013069	-0.0054138	0.79721
0.91667	-2.9684	0.0012603	-0.0054371	0.79717
0.925	-2.9779	0.0012052	-0.0054358	0.79714
0.93333	-2.9928	0.0011404	-0.0054345	0.7971
0.94167	-3.0444	0.001071	-0.005436	0.79711
0.95	-3.0481	0.0010145	-0.0054353	0.79708
0.95833	-3.0514	0.00095441	-0.005435	0.79706
0.96667	-3.0323	0.00089951	-0.0054346	0.79704
0.975	-3.0157	0.00084351	-0.0054347	0.79703
0.98333	-3.0179	0.00079293	-0.0053843	0.79701
0.99167	-3.0192	0.00075627	-0.0053824	0.79697
1	-3.0055	0.00072039	-0.0053811	0.79695
1.0083	-2.9923	0.0006793	-0.005379	0.79691
1.0167	-2.9988	0.00065604	-0.0053515	0.79686
1.025	-2.9796	0.00063909	-0.0053495	0.79683
1.0333	-2.9698	0.0006283	-0.0053228	0.7968
1.0417	-2.9434	0.00062489	-0.005271	0.79678
1.05	-2.9447	0.00062761	-0.0052689	0.79674
1.0583	-2.9272	0.00063923	-0.0052681	0.79674
1.0667	-2.9163	0.00065831	-0.005217	0.79673
1.075	-2.8907	0.00068147	-0.0051904	0.79671
1.0833	-2.7952	0.00073116	-0.0051628	0.79668
1.0917	-2.8024	0.00076066	-0.0051617	0.79668
1.1	-2.7717	0.00079964	-0.0051606	0.79667
1.1083	-2.7637	0.00084231	-0.0051591	0.79666
1.1167	-2.7551	0.00088468	-0.0051084	0.79666
1.125	-2.7519	0.00091949	-0.0051071	0.79665
1.1333	-2.7361	0.00095384	-0.005106	0.79664
1.1417	-2.7201	0.00099543	-0.0051039	0.79662
1.15	-2.6978	0.0010329	-0.0051024	0.79661
1.1583	-2.7022	0.0010558	-0.005101	0.79659
1.1667	-2.6278	0.0010804	-0.0050738	0.79657
1.175	-2.6612	0.001091	-0.0050985	0.79657
1.1833	-2.6446	0.0010976	-0.0050727	0.79656
1.1917	-2.5997	0.0011095	-0.0050708	0.79653
1.2	-2.5742	0.0011114	-0.0050701	0.79652
1.2083	-2.5535	0.0011096	-0.0050708	0.79653
1.2167	-2.5528	0.0010883	-0.0050233	0.79656
1.225	-2.543	0.0010814	-0.0050231	0.79656
1.2333	-2.5262	0.0010706	-0.0049995	0.79658
1.2417	-2.5217	0.0010585	-0.0050005	0.79659
1.25	-2.5175	0.0010451	-0.005001	0.79659
1.2583	-2.507	0.0010276	-0.004978	0.79662
1.2667	-2.491	0.0010032	-0.004954	0.79663
1.275	-2.4751	0.0009851	-0.0049303	0.79665
1.2833	-2.4722	0.00095608	-0.0049322	0.79667
1.2917	-2.4305	0.00094308	-0.0049095	0.7967
1.3	-2.4607	0.00091101	-0.0049348	0.79669
1.3083	-2.4512	0.00087965	-0.0049116	0.79671
1.3167	-2.4604	0.0008503	-0.0048875	0.79672
1.325	-2.4679	0.00082856	-0.0048633	0.79673
1.3333	-2.4736	0.00079779	-0.004865	0.79674
1.3417	-2.4881	0.00076546	-0.0048422	0.79677
1.35	-2.446	0.00074468	-0.0047945	0.7968
1.3583	-2.4812	0.00072096	-0.0047691	0.79679
1.3667	-2.4946	0.0007074	-0.0047707	0.79681
1.375	-2.4903	0.00069004	-0.0047718	0.79682
