0	-16.023
0.008333	-16.12
0.016667	-16.21
0.025	-16.265
0.033333	-16.316
0.041667	-16.378
0.05	-16.412
0.058333	-16.422
0.066667	-16.449
0.075	-16.425
0.083333	-16.372
0.091667	-16.364
0.1	-16.403
0.10833	-16.398
0.11667	-16.378
0.125	-16.369
0.13333	-16.406
0.14167	-16.408
0.15	-16.431
0.15833	-16.393
0.16667	-16.438
0.175	-16.374
0.18333	-16.4
0.19167	-16.361
0.2	-16.328
0.20833	-16.294
0.21667	-16.306
0.225	-16.386
0.23333	-16.421
0.24167	-16.454
0.25	-16.498
0.25833	-16.493
0.26667	-16.508
0.275	-16.507
0.28333	-16.561
0.29167	-16.515
0.3	-16.538
0.30833	-16.513
0.31667	-16.57
0.325	-16.577
0.33333	-16.558
0.34167	-16.536
0.35	-16.507
0.35833	-16.469
0.36667	-16.415
0.375	-16.354
0.38333	-16.296
0.39167	-16.284
0.4	-16.224
0.40833	-16.21
0.41667	-16.151
0.425	-16.102
0.43333	-16.163
0.44167	-16.184
0.45	-16.295
0.45833	-16.344
0.46667	-16.353
0.475	-16.337
0.48333	-16.225
0.49167	-16.156
0.5	-16.072
0.50833	-16.045
0.51667	-15.995
0.525	-15.954
0.53333	-15.964
0.54167	-16.05
0.55	-16.04
0.55833	-16.019
0.56667	-15.977
0.575	-15.855
0.58333	-15.762
0.59167	-15.676
0.6	-15.584
0.60833	-15.636
0.61667	-15.667
0.625	-15.67
0.63333	-15.651
0.64167	-15.592
0.65	-15.56
0.65833	-15.52
0.66667	-15.448
0.675	-15.43
0.68333	-15.409
0.69167	-15.468
0.7	-15.497
0.70833	-15.507
0.71667	-15.539
0.725	-15.522
0.73333	-15.549
0.74167	-15.504
0.75	-15.446
0.75833	-15.442
0.76667	-15.401
0.775	-15.417
0.78333	-15.392
0.79167	-15.404
0.8	-15.451
0.80833	-15.549
0.81667	-15.538
0.825	-15.502
0.83333	-15.433
0.84167	-15.424
0.85	-15.382
0.85833	-15.305
0.86667	-15.247
0.875	-15.202
0.88333	-15.195
0.89167	-15.254
0.9	-15.273
0.90833	-15.248
0.91667	-15.223
0.925	-15.144
0.93333	-15.117
0.94167	-15.099
0.95	-15.096
0.95833	-15.014
0.96667	-14.949
0.975	-14.853
0.98333	-14.786
0.99167	-14.738
1	-14.657
1.0083	-14.676
1.0167	-14.672
1.025	-14.643
1.0333	-14.636
1.0417	-14.619
1.05	-14.589
1.0583	-14.622
1.0667	-14.56
1.075	-14.54
1.0833	-14.523
1.0917	-14.481
1.1	-14.504
1.1083	-14.454
1.1167	-14.426
1.125	-14.357
1.1333	-14.36
1.1417	-14.294
1.15	-14.293
1.1583	-14.27
1.1667	-14.25
1.175	-14.223
1.1833	-14.223
1.1917	-14.201
1.2	-14.193
1.2083	-14.182
1.2167	-14.26
1.225	-14.218
1.2333	-14.187
1.2417	-14.15
1.25	-14.08
1.2583	-14.049
1.2667	-14.044
1.275	-14.014
1.2833	-13.978
1.2917	-13.952
1.3	-13.924
1.3083	-13.887
1.3167	-13.87
1.325	-13.876
1.3333	-13.864
1.3417	-13.882
1.35	-13.882
1.3583	-13.881
1.3667	-13.882
1.375	-13.856
1.3833	-13.897
1.3917	-13.886
1.4	-13.875
1.4083	-13.835
1.4167	-13.809
1.425	-13.789
1.4333	-13.746
1.4417	-13.667
1.45	-13.632
1.4583	-13.589
1.4667	-13.533
1.475	-13.435
1.4833	-13.447
1.4917	-13.443
1.5	-13.408
1.5083	-13.353
1.5167	-13.32
1.525	-13.278
1.5333	-13.233
1.5417	-13.199
1.55	-13.123
1.5583	-13.069
1.5667	-13.09
1.575	-13.089
1.5833	-13.154
1.5917	-13.218
1.6	-13.287
1.6083	-13.321
1.6167	-13.311
1.625	-13.299
1.6333	-13.259
1.6417	-13.275
1.65	-13.28
1.6583	-13.223
1.6667	-13.207
1.675	-13.258
1.6833	-13.326
1.6917	-13.403
1.7	-13.425
1.7083	-13.508
1.7167	-13.56
1.725	-13.579
1.7333	-13.551
1.7417	-13.527
1.75	-13.435
1.7583	-13.343
1.7667	-13.3
1.775	-13.297
1.7833	-13.413
1.7917	-13.462
1.8	-13.483
1.8083	-13.515
1.8167	-13.536
1.825	-13.527
1.8333	-13.503
1.8417	-13.484
1.85	-13.404
1.8583	-13.429
1.8667	-13.385
1.875	-13.382
1.8833	-13.395
1.8917	-13.436
1.9	-13.494
1.9083	-13.515
1.9167	-13.535
1.925	-13.509
1.9333	-13.521
1.9417	-13.513
1.95	-13.448
1.9583	-13.451
1.9667	-13.44
1.975	-13.445
1.9833	-13.555
1.9917	-13.668
2	-13.761
2.0083	-13.835
2.0167	-13.912
2.025	-13.952
2.0333	-13.941
2.0417	-13.985
2.05	-13.963
2.0583	-14.011
2.0667	-14.011
2.075	-14.113
2.0833	-14.194
2.0917	-14.304
2.1	-14.444
2.1083	-14.394
2.1167	-14.316
2.125	-14.306
2.1333	-14.447
2.1417	-14.541
2.15	-14.601
2.1583	-14.727
2.1667	-14.826
2.175	-14.825
2.1833	-14.817
2.1917	-14.829
2.2	-14.801
2.2083	-14.8
2.2167	-15.011
2.225	-15.014
2.2333	-14.905
2.2417	-14.921
2.25	-15.048
2.2583	-15.13
2.2667	-15.267
2.275	-15.162
2.2833	-15.237
2.2917	-15.279
2.3	-15.165
2.3083	-15.042
2.3167	-15.08
2.325	-15.307
2.3333	-15.292
2.3417	-15.255
2.35	-15.241
2.3583	-15.182
2.3667	-15.131
2.375	-15.069
2.3833	-15.108
2.3917	-15.125
2.4	-15.117
2.4083	-15.131
2.4167	-15.176
2.425	-15.282
2.4333	-15.363
2.4417	-15.364
2.45	-15.528
2.4583	-15.551
2.4667	-15.578
2.475	-15.672
2.4833	-15.745
2.4917	-15.63
2.5	-15.765
2.5083	-15.738
2.5167	-15.654
2.525	-15.73
2.5333	-15.547
2.5417	-15.483
2.55	-15.547
2.5583	-15.43
2.5667	-15.529
2.575	-15.675
2.5833	-15.651
2.5917	-15.691
2.6	-15.878
2.6083	-15.801
2.6167	-15.776
2.625	-15.793
2.6333	-15.827
2.6417	-15.881
2.65	-15.753
2.6583	-15.566
2.6667	-15.537
2.675	-15.697
2.6833	-15.627
2.6917	-15.49
2.7	-15.416
2.7083	-15.545
2.7167	-15.403
2.725	-15.241
2.7333	-15.2
2.7417	-15.296
2.75	-14.926
2.7583	-14.814
2.7667	-14.768
2.775	-14.747
2.7833	-14.352
2.7917	-14.232
2.8	-13.873
2.8083	-13.81
2.8167	-13.705
2.825	-13.56
2.8333	-13.388
2.8417	-13.182
2.85	-13.039
2.8583	-12.867
2.8667	-12.716
2.875	-12.407
2.8833	-12.289
2.8917	-12.311
2.9	-12.375
2.9083	-12.13
2.9167	-11.902
2.925	-11.633
2.9333	-11.476
2.9417	-11.442
2.95	-11.391
2.9583	-11.254
2.9667	-11.131
2.975	-10.929
2.9833	-10.843
2.9917	-10.758
3	-10.701
3.0083	-10.679
3.0167	-10.589
3.025	-10.463
3.0333	-10.294
3.0417	-10.112
3.05	-10.084
3.0583	-10.167
3.0667	-10.022
3.075	-9.9728
3.0833	-9.9328
3.0917	-9.9223
3.1	-9.8545
3.1083	-9.8038
3.1167	-9.7863
3.125	-9.7867
3.1333	-9.799
3.1417	-9.7467
3.15	-9.7615
3.1583	-9.702
3.1667	-9.774
3.175	-9.8265
3.1833	-9.8304
3.1917	-9.884
3.2	-9.9308
3.2083	-9.9994
3.2167	-9.9559
3.225	-9.9072
3.2333	-9.8547
3.2417	-9.8419
3.25	-9.7886
3.2583	-9.8064
3.2667	-9.8534
3.275	-9.9074
3.2833	-9.9742
3.2917	-10.04
3.3	-9.8769
3.3083	-9.8007
3.3167	-9.7647
3.325	-9.631
3.3333	-9.6789
3.3417	-9.6608
3.35	-9.6935
3.3583	-9.6813
3.3667	-9.7123
3.375	-9.7498
3.3833	-9.6704
3.3917	-9.638
3.4	-9.646
3.4083	-9.639
3.4167	-9.6311
3.425	-9.6674
3.4333	-9.6829
3.4417	-9.6807
3.45	-9.7113
3.4583	-9.7655
3.4667	-9.7693
3.475	-9.7342
3.4833	-9.7267
3.4917	-9.7044
3.5	-9.7713
3.5083	-9.8097
3.5167	-9.8134
3.525	-9.834
3.5333	-9.8857
3.5417	-9.9392
3.55	-9.9455
3.5583	-9.9608
3.5667	-9.9909
3.575	-10.099
3.5833	-10.162
3.5917	-10.308
3.6	-10.269
3.6083	-10.307
