1539718094.627902928,0.000000,0.000000,0.000000,0.609601,-0.787489,-0.090822,0.000000
1539718094.661209349,-0.000003,0.000000,0.000006,0.609532,-0.787538,-0.090849,-0.000082
1539718094.696310131,0.000056,0.000053,-0.000128,0.609510,-0.787552,-0.090881,-0.000074
1539718094.727696244,0.000026,0.000072,0.000175,0.609552,-0.787524,-0.090840,-0.000011
1539718094.761514725,-0.000400,0.000105,-0.000721,0.609534,-0.787534,-0.090879,-0.000124
1539718094.795422567,-0.001022,0.000259,-0.001760,0.609523,-0.787522,-0.091051,-0.000332
1539718094.828250088,0.003255,0.001028,-0.004319,0.609039,-0.788240,-0.087946,0.003753
1539718094.861511710,0.001080,0.022691,-0.000228,0.608984,-0.788483,-0.086010,0.006015
1539718094.894876754,-0.001145,0.001837,-0.000901,0.608943,-0.788267,-0.088408,0.002725
1539718094.928991565,0.000807,0.000381,0.000754,0.609261,-0.787580,-0.092271,-0.002350
1539718094.961380174,0.001969,-0.000021,0.000651,0.609322,-0.787569,-0.091967,-0.002023
1539718094.995080371,0.005595,-0.001841,0.002213,0.608780,-0.787477,-0.096031,-0.006765
1539718095.027969417,0.012775,-0.000726,0.005837,0.609051,-0.787484,-0.094386,-0.004144
1539718095.061990257,-0.003493,0.005089,-0.006718,0.608785,-0.787622,-0.094950,-0.004055
1539718095.095665119,0.000703,0.015017,-0.002870,0.610150,-0.787350,-0.088181,0.004616
1539718095.128189214,0.000001,0.002919,-0.000331,0.609600,-0.787489,-0.090819,0.001136
1539718095.162008047,-0.000001,0.004578,-0.000490,0.609590,-0.787388,-0.091767,-0.000144
1539718095.195464028,0.001329,0.015936,-0.000002,0.607648,-0.788829,-0.092264,-0.000320
1539718095.228566882,-0.003436,-0.004573,-0.001850,0.604421,-0.791404,-0.091399,0.000855
1539718095.261898266,0.002022,-0.012983,0.000050,0.605272,-0.790668,-0.092140,0.000215
1539718095.294842437,0.005521,-0.019931,-0.001281,0.606305,-0.789749,-0.093223,-0.000682
1539718095.328868364,0.003832,-0.010308,0.000117,0.601896,-0.793093,-0.093409,0.000270
1539718095.361775073,0.003488,-0.005216,0.001567,0.604563,-0.790831,-0.095342,-0.000691
1539718095.395539945,-0.001255,-0.002120,-0.002273,0.604731,-0.790661,-0.095685,-0.000942
1539718095.428581763,-0.000311,0.001980,-0.000082,0.606919,-0.789107,-0.094652,-0.000411
1539718095.463393981,-0.000023,0.003184,-0.000654,0.609561,-0.787184,-0.093678,-0.000392
1539718095.495233582,-0.000463,0.006525,-0.000953,0.608740,-0.787756,-0.094186,-0.002218
1539718095.530133198,-0.002275,0.003056,0.000522,0.608510,-0.787981,-0.093772,-0.003016
1539718095.563343635,-0.003932,0.001758,0.008722,0.608239,-0.788194,-0.093716,-0.003622
1539718095.596173859,0.000483,0.003799,0.001870,0.607629,-0.788667,-0.093707,-0.003242
1539718095.629595916,0.002810,0.004929,0.002664,0.607368,-0.788789,-0.094367,-0.003231
1539718095.663260691,-0.000751,0.003626,0.000919,0.607355,-0.788610,-0.095885,-0.004477
1539718095.697556798,-0.000630,0.004206,0.000258,0.606798,-0.789011,-0.096118,-0.004432
1539718095.730975793,-0.002226,0.004877,0.001444,0.606706,-0.789002,-0.096728,-0.005316
1539718095.763792329,0.001616,0.013233,-0.003047,0.606659,-0.789010,-0.096928,-0.005637
1539718095.798201908,-0.004842,0.016429,-0.000251,0.606579,-0.789229,-0.095600,-0.006345
1539718095.830382713,-0.008577,0.015932,0.019018,0.606400,-0.789369,-0.095385,-0.008758
1539718095.866787548,-0.010148,0.016122,-0.000797,0.606725,-0.788857,-0.097198,-0.011923
1539718095.897790861,0.001062,0.017587,-0.001921,0.608468,-0.787183,-0.099459,-0.014738
