1564088886128775936,0.00000,0.00000,0.00000,0.67053,-0.74124,-0.03083,0.00000,
1564088886181012992,-0.00076,0.00161,0.00002,0.67043,-0.74135,-0.03046,0.00003,
1564088886244182528,-0.00003,0.00844,0.01974,0.67218,-0.73962,-0.03327,0.00499,
1564088886296641536,0.00023,0.03133,0.02458,0.66792,-0.74347,-0.03302,0.00672,
1564088886343165184,-0.00028,0.06236,0.01605,0.66581,-0.74537,-0.03225,0.00840,
1564088886385580800,-0.00218,0.07667,0.01111,0.66540,-0.74577,-0.03150,0.00928,
1564088886430799616,-0.00164,0.07299,0.01137,0.66556,-0.74559,-0.03228,0.00915,
1564088886477444096,0.00213,0.07393,0.01224,0.66538,-0.74570,-0.03338,0.00924,
1564088886531781376,0.00858,0.07112,0.01682,0.66452,-0.74642,-0.03394,0.01048,
1564088886582076928,0.01008,0.07113,0.01329,0.66540,-0.74559,-0.03514,0.01040,
1564088886645946880,0.01506,0.06654,0.01164,0.66604,-0.74496,-0.03616,0.01069,
1564088886701241856,0.01679,0.07523,0.01444,0.66505,-0.74580,-0.03655,0.01250,
1564088886747073792,0.01751,0.08122,0.01264,0.66514,-0.74573,-0.03610,0.01327,
1564088886845069056,0.02074,0.08472,0.01453,0.66499,-0.74596,-0.03369,0.01416,
1564088886890213632,0.01674,0.09278,0.01006,0.66560,-0.74543,-0.03368,0.01328,
1564088886937006592,0.01144,0.08362,0.02201,0.66341,-0.74744,-0.03313,0.01091,
1564088886983152640,0.00421,0.09250,0.03384,0.66072,-0.74986,-0.03276,0.00948,
1564088887045541120,0.00836,0.10874,0.02356,0.66226,-0.74847,-0.03251,0.01186,
1564088887094504960,0.00925,0.09755,0.01456,0.66469,-0.74634,-0.03207,0.01180,
1564088887140020736,0.00721,0.08878,0.01552,0.66504,-0.74604,-0.03210,0.01058,
1564088887187874048,0.00714,0.08722,0.01736,0.66475,-0.74630,-0.03207,0.01079,
1564088887245298688,0.00740,0.09161,0.01429,0.66528,-0.74582,-0.03229,0.01071,
1564088887296960000,0.00734,0.08998,0.01271,0.66546,-0.74567,-0.03193,0.01068,
1564088887340086528,0.00870,0.08546,0.01892,0.66444,-0.74657,-0.03216,0.01103,
1564088887382342656,0.00648,0.08758,0.02302,0.66357,-0.74735,-0.03216,0.01046,
1564088887479988224,0.00957,0.08967,0.01532,0.66516,-0.74590,-0.03295,0.01055,
1564088887525238272,0.00775,0.08193,0.01172,0.66611,-0.74506,-0.03298,0.00957,
1564088887573805056,0.00461,0.08241,0.01520,0.66538,-0.74577,-0.03169,0.00963,
1564088887614839040,0.00570,0.08281,0.02200,0.66397,-0.74702,-0.03179,0.00978,
1564088887655772672,0.00219,0.09127,0.02579,0.66263,-0.74822,-0.03163,0.00914,
1564088887713881600,0.00855,0.10401,0.02060,0.66321,-0.74771,-0.03090,0.01168,
1564088887762680064,0.00564,0.09468,0.02238,0.66334,-0.74766,-0.02951,0.01084,
1564088887810216192,0.00583,0.09674,0.02097,0.66357,-0.74742,-0.03040,0.01051,
1564088887854868224,0.00909,0.09237,0.01456,0.66489,-0.74624,-0.03011,0.01216,
1564088887911603712,0.01609,0.09266,0.01207,0.66543,-0.74574,-0.02981,0.01364,
1564088887953753600,0.00724,0.08018,0.01756,0.66510,-0.74611,-0.02919,0.01044,
1564088888016083968,0.01393,0.10004,0.01406,0.66465,-0.74642,-0.03024,0.01317,
1564088888058388480,0.01516,0.09252,0.01612,0.66432,-0.74675,-0.02911,0.01388,
1564088888118241792,0.01096,0.09480,0.01870,0.66415,-0.74689,-0.03029,0.01209,
1564088888158844160,0.01095,0.09389,0.01333,0.66522,-0.74592,-0.03086,0.01154,
1564088888214640640,0.01282,0.09436,0.01027,0.66586,-0.74534,-0.03091,0.01227,
1564088888281044480,0.00877,0.09032,0.01801,0.66453,-0.74655,-0.03076,0.01130,
1564088888331431680,0.00804,0.09980,0.02041,0.66349,-0.74744,-0.03149,0.01101,
1564088888387106048,0.00938,0.10038,0.01591,0.66436,-0.74666,-0.03149,0.01154,
1564088888481842688,0.01201,0.09765,0.02188,0.66357,-0.74731,-0.03248,0.01190,
1564088888526514176,0.00822,0.10454,0.02272,0.66304,-0.74773,-0.03398,0.01079,
1564088888578630912,0.00774,0.10513,0.02036,0.66344,-0.74733,-0.03527,0.01021,
1564088888620954368,0.01182,0.10722,0.01868,0.66355,-0.74716,-0.03664,0.01084,
1564088888660857344,0.00848,0.10723,0.01822,0.66365,-0.74708,-0.03639,0.01033,
1564088888717330432,0.01166,0.10707,0.01591,0.66402,-0.74678,-0.03571,0.01092,
1564088888760494848,0.01219,0.10560,0.01352,0.66441,-0.74647,-0.03480,0.01130,
1564088888812037888,0.00922,0.10707,0.01417,0.66431,-0.74657,-0.03513,0.00956,
1564088888855279360,0.00374,0.11171,0.01289,0.66438,-0.74655,-0.03490,0.00723,
1564088888896447744,0.00516,0.10712,0.01229,0.66446,-0.74647,-0.03503,0.00632,
1564088888953372160,0.00399,0.10924,0.01750,0.66321,-0.74746,-0.03773,0.00581,
1564088888998403328,-0.00553,0.10898,0.02584,0.66133,-0.74908,-0.03882,0.00356,
1564088889047342848,-0.00277,0.12262,0.02387,0.66125,-0.74909,-0.04002,0.00326,
1564088889089419264,-0.01255,0.12411,0.02162,0.66155,-0.74905,-0.03577,0.00115,
1564088889135531008,-0.01029,0.12904,0.02066,0.66173,-0.74892,-0.03511,0.00100,
1564088889187590144,-0.01937,0.13275,0.01893,0.66210,-0.74876,-0.03147,0.00085,
1564088889232343808,-0.02156,0.13501,0.02002,0.66182,-0.74907,-0.02969,0.00122,
1564088889278627584,-0.02753,0.13627,0.02496,0.66113,-0.74972,-0.02843,0.00275,
1564088889321319936,-0.02980,0.15299,0.02466,0.66074,-0.75011,-0.02701,0.00504,
1564088889361977856,-0.02768,0.15601,0.02294,0.66103,-0.74982,-0.02784,0.00608,
1564088889412696320,-0.03531,0.16644,0.02439,0.66027,-0.75042,-0.02939,0.00648,
1564088889456514560,-0.02179,0.17342,0.02649,0.66006,-0.75063,-0.02722,0.01166,
1564088889497427200,-0.00527,0.17815,0.02443,0.66048,-0.75032,-0.02273,0.01637,
1564088889557173760,0.01340,0.20697,0.02867,0.65902,-0.75155,-0.01721,0.02382,
1564088889600907520,0.00533,0.22721,0.02220,0.65940,-0.75116,-0.01572,0.02633,
1564088889646193664,0.01752,0.24894,0.02437,0.65959,-0.75078,-0.01004,0.03416,
1564088889695405824,0.01863,0.30962,0.03165,0.65835,-0.75149,-0.00803,0.04208,
1564088889759869440,0.02980,0.35419,0.02859,0.65672,-0.75224,-0.01893,0.04996,
1564088889815540224,0.03979,0.41140,0.02644,0.65604,-0.75227,-0.02529,0.05537,
1564088889861450496,0.05071,0.46645,0.03491,0.65442,-0.75264,-0.04163,0.05948,
1564088889915406080,0.02984,0.48806,0.03852,0.65430,-0.75278,-0.04506,0.05643,
1564088889964117760,0.02586,0.53348,0.03059,0.65505,-0.75173,-0.04809,0.05916,
1564088890012571136,0.02494,0.55392,0.02543,0.65615,-0.75076,-0.04747,0.05985,
1564088890060084224,0.01366,0.60717,0.02857,0.65598,-0.75078,-0.05306,0.05668,
1564088890112509952,0.00924,0.61535,0.02232,0.65784,-0.74932,-0.05267,0.05476,
1564088890160791808,0.01259,0.67423,0.01655,0.65860,-0.74929,-0.04261,0.05465,
1564088890202601984,0.00334,0.69571,0.02101,0.65856,-0.74976,-0.03711,0.05284,
1564088890248180224,-0.01374,0.71532,0.01490,0.66083,-0.74816,-0.03851,0.04556,
1564088890296435712,-0.01549,0.77817,0.00913,0.66280,-0.74685,-0.03748,0.03880,
1564088890346235392,-0.02882,0.79058,0.00831,0.66370,-0.74650,-0.03348,0.03338,
1564088890399193856,-0.02179,0.85953,0.00883,0.66412,-0.74655,-0.02892,0.02767,
1564088890446186240,-0.04929,0.83964,0.00992,0.66442,-0.74662,-0.02755,0.01854,
1564088890496662016,-0.05213,0.89319,0.01286,0.66248,-0.74846,-0.02826,0.01119,
1564088890548424192,-0.06472,0.89526,0.02458,0.66050,-0.75010,-0.03287,0.00269,
1564088890599648256,-0.04953,0.98072,0.03312,0.65787,-0.75257,-0.02813,-0.00713,
1564088890647348992,-0.06624,0.98917,0.02945,0.65829,-0.75251,-0.01673,-0.01012,
1564088890698527744,-0.07896,1.01305,0.02867,0.65717,-0.75352,-0.00665,-0.01701,
1564088890746940160,-0.13118,0.99294,0.03558,0.65575,-0.75459,-0.00119,-0.02425,
1564088890799505664,-0.14585,1.03288,0.03876,0.65500,-0.75502,0.00524,-0.02975,
1564088890846028288,-0.15583,1.03636,0.03703,0.65550,-0.75442,0.01368,-0.03143,
1564088890900894464,-0.14598,1.06101,0.03629,0.65653,-0.75316,0.02149,-0.03549,
1564088890951629056,-0.17669,1.06574,0.02065,0.65928,-0.75043,0.02701,-0.03834,
1564088891006042368,-0.18845,1.08118,0.01365,0.66096,-0.74880,0.02729,-0.04104,
1564088891051440640,-0.15590,1.08888,0.01623,0.66097,-0.74879,0.02503,-0.04254,
1564088891149179904,-0.19275,0.98727,0.01999,0.66010,-0.74942,0.02904,-0.04224,
1564088891191693568,-0.16485,1.07330,0.02290,0.65931,-0.75020,0.02672,-0.04224,
1564088891241313536,-0.16315,1.20660,0.02499,0.65909,-0.75065,0.02241,-0.04022,
1564088891284555008,-0.12743,1.29326,0.03064,0.65786,-0.75199,0.02410,-0.03384,
1564088891381003520,-0.15829,1.40761,0.04144,0.65547,-0.75464,0.01713,-0.02422,
1564088891426183936,-0.13152,1.42871,0.04049,0.65596,-0.75446,0.00905,-0.02056,
1564088891471494656,-0.15286,1.49459,0.03959,0.65556,-0.75490,0.01033,-0.01650,
1564088891520410624,-0.15256,1.51456,0.02954,0.65811,-0.75278,0.00915,-0.01164,
1564088891587233792,-0.13083,1.53197,0.01865,0.66029,-0.75098,0.00087,-0.00682,
1564088891639822592,-0.19793,1.64641,0.02373,0.66079,-0.75056,-0.00472,-0.00169,
1564088891685537024,-0.20243,1.67814,0.02385,0.66121,-0.75011,-0.01119,0.00151,
1564088891725650432,-0.20648,1.70913,0.02358,0.66135,-0.74990,-0.01593,0.00358,
1564088891781751808,-0.22021,1.74100,0.02650,0.66105,-0.75004,-0.01930,0.00870,
1564088891827447296,-0.25257,1.80564,0.02814,0.65894,-0.75168,-0.02529,0.01185,
1564088891875206656,-0.27742,1.87798,0.03467,0.65722,-0.75296,-0.02952,0.01564,
1564088891919034368,-0.26021,1.89132,0.04147,0.65462,-0.75527,-0.02046,0.02488,
1564088891960348160,-0.27640,1.92701,0.03800,0.65472,-0.75515,-0.00927,0.03169,
1564088892015691520,-0.28252,1.94774,0.03321,0.65444,-0.75526,-0.01010,0.03448,
1564088892064990208,-0.32545,2.02991,0.03938,0.65291,-0.75620,-0.01789,0.03934,
1564088892110901760,-0.32688,2.09987,0.03929,0.65123,-0.75719,-0.00175,0.05058,
1564088892159856640,-0.36576,2.14792,0.03838,0.65095,-0.75697,0.01263,0.05577,
1564088892214794496,-0.34587,2.12827,0.03449,0.65234,-0.75563,0.00598,0.05862,
1564088892259685632,-0.39696,2.23382,0.03216,0.65248,-0.75492,-0.00326,0.06604,
1564088892313478400,-0.39368,2.32311,0.02973,0.65320,-0.75360,-0.01203,0.07255,
1564088892356204032,-0.37989,2.33713,0.03100,0.65327,-0.75312,-0.01630,0.07605,
1564088892420323328,-0.35885,2.31377,0.03253,0.65350,-0.75271,-0.01933,0.07737,
1564088892481585152,-0.38517,2.36502,0.03077,0.65459,-0.75184,-0.01986,0.07656,
1564088892530365440,-0.37828,2.52539,0.03413,0.65367,-0.75284,-0.02187,0.07397,
1564088892579875328,-0.35893,2.57430,0.03871,0.65315,-0.75349,-0.02385,0.07124,
1564088892622152192,-0.37064,2.60792,0.04792,0.65095,-0.75596,-0.02111,0.06595,
1564088892671354624,-0.39653,2.62325,0.05772,0.64912,-0.75804,-0.02414,0.05865,
1564088892715896576,-0.40232,2.63629,0.05336,0.65145,-0.75633,-0.03195,0.05068,
1564088892755375616,-0.41318,2.66771,0.04696,0.65286,-0.75549,-0.03221,0.04437,
1564088892803997952,-0.41535,2.70056,0.04084,0.65400,-0.75492,-0.02649,0.04098,
1564088892854733056,-0.40677,2.72853,0.03709,0.65556,-0.75384,-0.02476,0.03670,
1564088892898695168,-0.40535,2.74668,0.03095,0.65743,-0.75247,-0.02461,0.03116,
